,result,table,_time,_start,_stop,_measurement,client_id,deveui,name,appid,battery_V,day,devadd,devid,fcnt,fport,freq_sec,frmpayload,gw_json,gwcnt,gweui,gwid,gwlat,gwlng,hexapayload,hour,id,mins,month,rssi,sec,snr,spreading_factor,timestamp,year,bandwidth,channel_rssi,gwalt,tproc,P1B,P30B,T1B,T30B,depth_m_1B,depth_m_30B,speed_mps_30B
2460,_result,1,2025-12-12 12:37:40.036992+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1450,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010505280a04b0019a03d5d70b0300c9cd09b103d5e60b0600c96709ae03d6710b2200d87a09a203d6470b1a00d68a09a1,5,a0,40,1,-104.0,10,-3.0,12,2025-12-12 12:37:36.233000+00:00,2024,,,,2024-01-05 05:40:10+00:00,2513.51,5166.1,28.19,24.81,15.005100000000002,41.531000000000006,-0.04733333333333197
2461,_result,1,2025-12-12 12:37:40.036992+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1450,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010505280a04b0019a03d5d70b0300c9cd09b103d5e60b0600c96709ae03d6710b2200d87a09a203d6470b1a00d68a09a1,5,a0,40,1,-104.0,10,-3.0,12,2025-12-12 12:37:36.233000+00:00,2024,,,,2024-01-05 05:40:13+00:00,2513.66,5155.9,28.22,24.78,15.006599999999999,41.428999999999995,-0.03400000000000366
2462,_result,1,2025-12-12 12:37:40.036992+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1450,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010505280a04b0019a03d5d70b0300c9cd09b103d5e60b0600c96709ae03d6710b2200d87a09a203d6470b1a00d68a09a1,5,a0,40,1,-104.0,10,-3.0,12,2025-12-12 12:37:36.233000+00:00,2024,,,,2024-01-05 05:40:16+00:00,2515.05,5541.8,28.5,24.66,15.020500000000002,45.288000000000004,1.2863333333333362
2463,_result,1,2025-12-12 12:37:40.036992+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1450,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010505280a04b0019a03d5d70b0300c9cd09b103d5e60b0600c96709ae03d6710b2200d87a09a203d6470b1a00d68a09a1,5,a0,40,1,-104.0,10,-3.0,12,2025-12-12 12:37:36.233000+00:00,2024,,,,2024-01-05 05:40:19+00:00,2514.63,5492.2,28.42,24.65,15.016300000000001,44.792,-0.16533333333333408
2464,_result,1,2025-12-12 12:38:00.576578+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1451,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010507000a04b0019a03d66e0b2200d69a09a803d6090b0d00d666099103d5cd0b0100d66a098803d5d90b0400d60d098b,7,a0,0,1,-105.0,10,6.0,12,2025-12-12 12:37:56.233000+00:00,2024,,,,2024-01-05 07:00:10+00:00,2515.02,5493.8,28.5,24.72,15.020199999999999,44.808,0.005333333333332746
2465,_result,1,2025-12-12 12:38:00.576578+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1451,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010507000a04b0019a03d66e0b2200d69a09a803d6090b0d00d666099103d5cd0b0100d66a098803d5d90b0400d60d098b,7,a0,0,1,-105.0,10,6.0,12,2025-12-12 12:37:56.233000+00:00,2024,,,,2024-01-05 07:00:13+00:00,2514.01,5488.6,28.29,24.49,15.010100000000001,44.756,-0.0173333333333332
2466,_result,1,2025-12-12 12:38:00.576578+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1451,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010507000a04b0019a03d66e0b2200d69a09a803d6090b0d00d666099103d5cd0b0100d66a098803d5d90b0400d60d098b,7,a0,0,1,-105.0,10,6.0,12,2025-12-12 12:37:56.233000+00:00,2024,,,,2024-01-05 07:00:16+00:00,2513.41,5489.0,28.17,24.4,15.0041,44.76,0.0013333333333325943
2467,_result,1,2025-12-12 12:38:00.576578+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1451,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010507000a04b0019a03d66e0b2200d69a09a803d6090b0d00d666099103d5cd0b0100d66a098803d5d90b0400d60d098b,7,a0,0,1,-105.0,10,6.0,12,2025-12-12 12:37:56.233000+00:00,2024,,,,2024-01-05 07:00:19+00:00,2513.53,5479.7,28.2,24.43,15.005300000000002,44.667,-0.030999999999998806
2468,_result,1,2025-12-12 12:38:21.277381+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1452,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010508140a04b0019a03d5ef0b0800d5fc099103d5ec0b0700d5c1098f03d5e00b0500d569098f03d5eb0b0700d5a90990,8,a0,20,1,-100.0,10,-3.0,12,2025-12-12 12:38:16.233000+00:00,2024,,,,2024-01-05 08:20:10+00:00,2513.75,5478.0,28.24,24.49,15.0075,44.65,-0.005666666666667671
2469,_result,1,2025-12-12 12:38:21.277381+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1452,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010508140a04b0019a03d5ef0b0800d5fc099103d5ec0b0700d5c1098f03d5e00b0500d569098f03d5eb0b0700d5a90990,8,a0,20,1,-100.0,10,-3.0,12,2025-12-12 12:38:16.233000+00:00,2024,,,,2024-01-05 08:20:13+00:00,2513.72,5472.1,28.23,24.47,15.007199999999997,44.591,-0.019666666666665833
2470,_result,1,2025-12-12 12:38:21.277381+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1452,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010508140a04b0019a03d5ef0b0800d5fc099103d5ec0b0700d5c1098f03d5e00b0500d569098f03d5eb0b0700d5a90990,8,a0,20,1,-100.0,10,-3.0,12,2025-12-12 12:38:16.233000+00:00,2024,,,,2024-01-05 08:20:16+00:00,2513.6,5463.3,28.21,24.47,15.005999999999998,44.503,-0.029333333333333655
2471,_result,1,2025-12-12 12:38:21.277381+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1452,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010508140a04b0019a03d5ef0b0800d5fc099103d5ec0b0700d5c1098f03d5e00b0500d569098f03d5eb0b0700d5a90990,8,a0,20,1,-100.0,10,-3.0,12,2025-12-12 12:38:16.233000+00:00,2024,,,,2024-01-05 08:20:19+00:00,2513.71,5469.7,28.23,24.48,15.007100000000001,44.567,0.021333333333333353
2472,_result,1,2025-12-12 12:38:41.947210+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1453,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010509280a04b0019a03d5ac0afb00d595098303d59e0af800d5b0098103d5f80b0a00d5a8099203d6000b0c00d57e0997,9,a0,40,1,-103.0,10,4.0,12,2025-12-12 12:38:36.233000+00:00,2024,,,,2024-01-05 09:40:10+00:00,2513.08,5467.7,28.11,24.35,15.0008,44.547,-0.006666666666667709
2473,_result,1,2025-12-12 12:38:41.947210+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1453,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010509280a04b0019a03d5ac0afb00d595098303d59e0af800d5b0098103d5f80b0a00d5a8099203d6000b0c00d57e0997,9,a0,40,1,-103.0,10,4.0,12,2025-12-12 12:38:36.233000+00:00,2024,,,,2024-01-05 09:40:13+00:00,2512.94,5470.4,28.08,24.33,14.999400000000001,44.574,0.009000000000000341
2474,_result,1,2025-12-12 12:38:41.947210+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1453,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010509280a04b0019a03d5ac0afb00d595098303d59e0af800d5b0098103d5f80b0a00d5a8099203d6000b0c00d57e0997,9,a0,40,1,-103.0,10,4.0,12,2025-12-12 12:38:36.233000+00:00,2024,,,,2024-01-05 09:40:16+00:00,2513.84,5469.6,28.26,24.5,15.008400000000002,44.566,-0.0026666666666651886
2475,_result,1,2025-12-12 12:38:41.947210+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1453,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010509280a04b0019a03d5ac0afb00d595098303d59e0af800d5b0098103d5f80b0a00d5a8099203d6000b0c00d57e0997,9,a0,40,1,-103.0,10,4.0,12,2025-12-12 12:38:36.233000+00:00,2024,,,,2024-01-05 09:40:19+00:00,2513.92,5465.4,28.28,24.55,15.0092,44.523999999999994,-0.014000000000002899
2476,_result,1,2025-12-12 12:39:02.452453+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1454,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a01801050b000a04b0019a03d69a0b2b00d4d209b903d73c0b4b00d5d809d703d76f0b5600d24909e803d7680b5400d2c209e8,11,a0,0,1,-101.0,10,-1.0,12,2025-12-12 12:38:56.243000+00:00,2024,,,,2024-01-05 11:00:10+00:00,2515.46,5448.2,28.59,24.89,15.0246,44.352,-0.05733333333333235
2477,_result,1,2025-12-12 12:39:02.452453+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1454,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a01801050b000a04b0019a03d69a0b2b00d4d209b903d73c0b4b00d5d809d703d76f0b5600d24909e803d7680b5400d2c209e8,11,a0,0,1,-101.0,10,-1.0,12,2025-12-12 12:38:56.243000+00:00,2024,,,,2024-01-05 11:00:13+00:00,2517.08,5474.4,28.91,25.19,15.040799999999999,44.614,0.08733333333333348
2478,_result,1,2025-12-12 12:39:02.452453+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1454,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a01801050b000a04b0019a03d69a0b2b00d4d209b903d73c0b4b00d5d809d703d76f0b5600d24909e803d7680b5400d2c209e8,11,a0,0,1,-101.0,10,-1.0,12,2025-12-12 12:38:56.243000+00:00,2024,,,,2024-01-05 11:00:16+00:00,2517.59,5383.3,29.02,25.36,15.045900000000001,43.703,-0.30366666666666475
2479,_result,1,2025-12-12 12:39:02.452453+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1454,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a01801050b000a04b0019a03d69a0b2b00d4d209b903d73c0b4b00d5d809d703d76f0b5600d24909e803d7680b5400d2c209e8,11,a0,0,1,-101.0,10,-1.0,12,2025-12-12 12:38:56.243000+00:00,2024,,,,2024-01-05 11:00:19+00:00,2517.52,5395.4,29.0,25.36,15.0452,43.824,0.0403333333333317
2480,_result,1,2025-12-12 12:39:23.147455+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1455,32,1200,,{'orange-gateway': 'no data'},1,,orange-gateway,0.0,0.0,a01801050c140a04b0019a03d72a0b4800d2cc09d903d7270b4700d28c09dc03d7610b5300d2d809e503d6fb0b3e00d2d209d0,12,a0,20,1,-103.0,10,0.0,12,2025-12-12 12:39:16.233000+00:00,2024,,,,2024-01-05 12:20:10+00:00,2516.9,5396.4,28.88,25.21,15.039000000000001,43.833999999999996,0.00333333333333267
2481,_result,1,2025-12-12 12:39:23.147455+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1455,32,1200,,{'orange-gateway': 'no data'},1,,orange-gateway,0.0,0.0,a01801050c140a04b0019a03d72a0b4800d2cc09d903d7270b4700d28c09dc03d7610b5300d2d809e503d6fb0b3e00d2d209d0,12,a0,20,1,-103.0,10,0.0,12,2025-12-12 12:39:16.233000+00:00,2024,,,,2024-01-05 12:20:13+00:00,2516.87,5390.0,28.87,25.24,15.038699999999999,43.77,-0.021333333333330984
2482,_result,1,2025-12-12 12:39:23.147455+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1455,32,1200,,{'orange-gateway': 'no data'},1,,orange-gateway,0.0,0.0,a01801050c140a04b0019a03d72a0b4800d2cc09d903d7270b4700d28c09dc03d7610b5300d2d809e503d6fb0b3e00d2d209d0,12,a0,20,1,-103.0,10,0.0,12,2025-12-12 12:39:16.233000+00:00,2024,,,,2024-01-05 12:20:16+00:00,2517.45,5397.6,28.99,25.33,15.044499999999998,43.846000000000004,0.025333333333333503
2483,_result,1,2025-12-12 12:39:23.147455+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1455,32,1200,,{'orange-gateway': 'no data'},1,,orange-gateway,0.0,0.0,a01801050c140a04b0019a03d72a0b4800d2cc09d903d7270b4700d28c09dc03d7610b5300d2d809e503d6fb0b3e00d2d209d0,12,a0,20,1,-103.0,10,0.0,12,2025-12-12 12:39:16.233000+00:00,2024,,,,2024-01-05 12:20:19+00:00,2516.43,5397.0,28.78,25.12,15.034299999999998,43.84,-0.002000000000000076
2484,_result,1,2025-12-12 12:39:44.309018+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1457,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a01801050d280a04b0019a03d6cd0b3500d35909c403d6bc0b3200d38f09c203d6ea0b3b00d33309cd03d69e0b2c00cb9e09d3,13,a0,40,1,-102.0,10,-2.0,12,2025-12-12 12:39:36.233000+00:00,2024,,,,2024-01-05 13:40:10+00:00,2515.97,5410.5,28.69,25.0,15.029699999999998,43.975,0.04499999999999934
2485,_result,1,2025-12-12 12:39:44.309018+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1457,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a01801050d280a04b0019a03d6cd0b3500d35909c403d6bc0b3200d38f09c203d6ea0b3b00d33309cd03d69e0b2c00cb9e09d3,13,a0,40,1,-102.0,10,-2.0,12,2025-12-12 12:39:36.233000+00:00,2024,,,,2024-01-05 13:40:13+00:00,2515.8,5415.9,28.66,24.98,15.028000000000002,44.028999999999996,0.017999999999998312
2486,_result,1,2025-12-12 12:39:44.309018+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1457,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a01801050d280a04b0019a03d6cd0b3500d35909c403d6bc0b3200d38f09c203d6ea0b3b00d33309cd03d69e0b2c00cb9e09d3,13,a0,40,1,-102.0,10,-2.0,12,2025-12-12 12:39:36.233000+00:00,2024,,,,2024-01-05 13:40:16+00:00,2516.26,5406.7,28.75,25.09,15.032600000000002,43.937,-0.03066666666666625
2487,_result,1,2025-12-12 12:39:44.309018+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1457,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a01801050d280a04b0019a03d6cd0b3500d35909c403d6bc0b3200d38f09c203d6ea0b3b00d33309cd03d69e0b2c00cb9e09d3,13,a0,40,1,-102.0,10,-2.0,12,2025-12-12 12:39:36.233000+00:00,2024,,,,2024-01-05 13:40:19+00:00,2515.5,5212.6,28.6,25.15,15.025,41.996,-0.6469999999999985
2488,_result,1,2025-12-12 12:40:04.801421+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1458,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a01801050f000a04b0019a03d6830b2600cde509c603d70d0b4200d71209c703d6150b1000d1f809a103d46b0aba00bc98098a,15,a0,0,1,-103.0,10,7.0,12,2025-12-12 12:39:56.233000+00:00,2024,,,,2024-01-05 15:00:10+00:00,2515.23,5270.9,28.54,25.02,15.0223,42.57899999999999,0.19433333333333044
2489,_result,1,2025-12-12 12:40:04.801421+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1458,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a01801050f000a04b0019a03d6830b2600cde509c603d70d0b4200d71209c703d6150b1000d1f809a103d46b0aba00bc98098a,15,a0,0,1,-103.0,10,7.0,12,2025-12-12 12:39:56.233000+00:00,2024,,,,2024-01-05 15:00:13+00:00,2516.61,5505.8,28.82,25.03,15.036100000000001,44.928000000000004,0.7830000000000036
2490,_result,1,2025-12-12 12:40:04.801421+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1458,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a01801050f000a04b0019a03d6830b2600cde509c603d70d0b4200d71209c703d6150b1000d1f809a103d46b0aba00bc98098a,15,a0,0,1,-103.0,10,7.0,12,2025-12-12 12:39:56.233000+00:00,2024,,,,2024-01-05 15:00:16+00:00,2514.13,5375.2,28.32,24.65,15.0113,43.622,-0.43533333333333485
2491,_result,1,2025-12-12 12:40:04.801421+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1458,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a01801050f000a04b0019a03d6830b2600cde509c603d70d0b4200d71209c703d6150b1000d1f809a103d46b0aba00bc98098a,15,a0,0,1,-103.0,10,7.0,12,2025-12-12 12:39:56.233000+00:00,2024,,,,2024-01-05 15:00:19+00:00,2509.87,4828.0,27.46,24.42,14.968699999999998,38.15,-1.8240000000000005
2492,_result,1,2025-12-12 12:40:25.483165+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1459,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010510140a04b0019a03d49d0ac4009d1d09e703d35e0a83007b6609fa03d2d20a6700784209e503d3080a7200778009f4,16,a0,20,1,-98.0,10,-9.0,12,2025-12-12 12:40:16.233000+00:00,2024,,,,2024-01-05 16:20:10+00:00,2510.37,4022.1,27.56,25.35,14.9737,30.090999999999998,-2.6863333333333337
2493,_result,1,2025-12-12 12:40:25.483165+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1459,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010510140a04b0019a03d49d0ac4009d1d09e703d35e0a83007b6609fa03d2d20a6700784209e503d3080a7200778009f4,16,a0,20,1,-98.0,10,-9.0,12,2025-12-12 12:40:16.233000+00:00,2024,,,,2024-01-05 16:20:13+00:00,2507.18,3159.0,26.91,25.54,14.941799999999999,21.46,-2.876999999999999
2494,_result,1,2025-12-12 12:40:25.483165+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1459,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010510140a04b0019a03d49d0ac4009d1d09e703d35e0a83007b6609fa03d2d20a6700784209e503d3080a7200778009f4,16,a0,20,1,-98.0,10,-9.0,12,2025-12-12 12:40:16.233000+00:00,2024,,,,2024-01-05 16:20:16+00:00,2505.78,3078.6,26.63,25.33,14.927800000000001,20.656,-0.2680000000000007
2495,_result,1,2025-12-12 12:40:25.483165+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1459,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010510140a04b0019a03d49d0ac4009d1d09e703d35e0a83007b6609fa03d2d20a6700784209e503d3080a7200778009f4,16,a0,20,1,-98.0,10,-9.0,12,2025-12-12 12:40:16.233000+00:00,2024,,,,2024-01-05 16:20:19+00:00,2506.32,3059.2,26.74,25.48,14.933200000000001,20.462,-0.06466666666666636
2496,_result,1,2025-12-12 12:40:46.177910+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1460,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010511280a04b0019a03d2e10a6a0077ac09e703d26d0a52007a2409cf03d4340aaf0079080a3c03d61a0b110079790a90,17,a0,40,1,-102.0,10,1.0,12,2025-12-12 12:40:36.243000+00:00,2024,,,,2024-01-05 17:40:10+00:00,2505.93,3063.6,26.66,25.35,14.929299999999998,20.506,0.014666666666666828
2497,_result,1,2025-12-12 12:40:46.177910+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1460,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010511280a04b0019a03d2e10a6a0077ac09e703d26d0a52007a2409cf03d4340aaf0079080a3c03d61a0b110079790a90,17,a0,40,1,-102.0,10,1.0,12,2025-12-12 12:40:36.243000+00:00,2024,,,,2024-01-05 17:40:13+00:00,2504.77,3126.8,26.42,25.11,14.9177,21.138,0.21066666666666714
2498,_result,1,2025-12-12 12:40:46.177910+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1460,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010511280a04b0019a03d2e10a6a0077ac09e703d26d0a52007a2409cf03d4340aaf0079080a3c03d61a0b110079790a90,17,a0,40,1,-102.0,10,1.0,12,2025-12-12 12:40:36.243000+00:00,2024,,,,2024-01-05 17:40:16+00:00,2509.32,3098.4,27.35,26.2,14.963200000000002,20.854,-0.0946666666666675
2499,_result,1,2025-12-12 12:40:46.177910+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.1,5,,70B3D57ED006A005,1460,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010511280a04b0019a03d2e10a6a0077ac09e703d26d0a52007a2409cf03d4340aaf0079080a3c03d61a0b110079790a90,17,a0,40,1,-102.0,10,1.0,12,2025-12-12 12:40:36.243000+00:00,2024,,,,2024-01-05 17:40:19+00:00,2514.18,3109.7,28.33,27.04,15.0118,20.967,0.037666666666666515
