"pid","fport","type","priority","qos","len","data","pid.1","rtc_timestamp","battery_level_mv","mcu_temp_deg","period_fsm_s","period_depth_s","period_gps_s","period_status_s","period_argos_s","elect_strategy","argos_fport","crc","crc_valid","rtc_timestamp_dt","is_released","nb_profile_recorded","atmo_mean_pres","atmo_mean_temp","gps_timestamp","gps_latitude","gps_longitude","gps_ehpe","gps_ttf","gps_fixtype","gps_timestamp_dt"
"2035","211","1","2","1","21","F307A716D36926000000B3FC76447E71A341D3CD8C","2035","1775441575","3800.0","","","","","","","","211","36045","True","2026-04-06 02:12:55+00:00","0.0","0.0","987.9484252929688","20.430416107177734","","","","","","",""
"2038","211","1","2","1","21","F607E317D36926000000E8FB76440EC5A241D37757","2038","1775441891","3800.0","","","","","","","","211","22391","True","2026-04-06 02:18:11+00:00","0.0","0.0","987.93603515625","20.34621810913086","","","","","","",""
"2040","211","1","2","1","21","F8072219D3692500000058FE76442603A241D39638","2040","1775442210","3700.0","","","","","","","","211","14486","True","2026-04-06 02:23:30+00:00","0.0","0.0","987.97412109375","20.251537322998047","","","","","","",""
"2043","211","1","2","1","21","FB075B1AD36926000000C30277441827A241D3DE92","2043","1775442523","3800.0","","","","","","","","211","37598","True","2026-04-06 02:28:43+00:00","0.0","0.0","988.0431518554688","20.269088745117188","","","","","","",""
"2045","211","1","2","1","21","FD07951BD369260000001D0877441E7AA241D30C63","2045","1775442837","3800.0","","","","","","","","211","25356","True","2026-04-06 02:33:57+00:00","0.0","0.0","988.1267700195312","20.309627532958984","","","","","","",""
"2048","211","1","2","1","21","0008D81CD36926000000BA0E77442EC0A241D3891F","2048","1775443160","3800.0","","","","","","","","211","8073","True","2026-04-06 02:39:20+00:00","0.0","0.0","988.2301025390625","20.34383773803711","","","","","","",""
"2051","211","1","2","1","21","03080E1ED36926000000A21477449A63A241D3FAD9","2051","1775443470","3800.0","","","","","","","","211","55802","True","2026-04-06 02:44:30+00:00","0.0","0.0","988.3223876953125","20.298633575439453","","","","","","",""
"2053","211","1","2","1","21","0508511FD36925000000B21A774416B8A241D3C81B","2053","1775443793","3700.0","","","","","","","","211","7112","True","2026-04-06 02:49:53+00:00","0.0","0.0","988.4171142578125","20.339885711669922","","","","","","",""
"2056","211","1","2","1","21","08089E20D369250000003E237744B565A341D3340B","2056","1775444126","3700.0","","","","","","","","211","2868","True","2026-04-06 02:55:26+00:00","0.0","0.0","988.5506591796875","20.42466163635254","","","","","","",""
"2058","211","1","2","1","21","0A08D121D36926000000AD2D7744E0EBA341D30E5B","2058","1775444433","3800.0","","","","","","","","211","23310","True","2026-04-06 03:00:33+00:00","0.0","0.0","988.7136840820312","20.49017333984375","","","","","","",""
"2061","211","1","2","1","21","0D080923D3692600000048347744E094A441D38877","2061","1775444745","3800.0","","","","","","","","211","30600","True","2026-04-06 03:05:45+00:00","0.0","0.0","988.81689453125","20.57269287109375","","","","","","",""
"2064","211","1","2","1","21","10085A24D36925000000BD357744EA33A541D3415F","2064","1775445082","3700.0","","","","","","","","211","24385","True","2026-04-06 03:11:22+00:00","0.0","0.0","988.8396606445312","20.650348663330078","","","","","","",""
"2066","211","1","2","1","21","12089425D369250000009037774452BAA541D31F42","2066","1775445396","3700.0","","","","","","","","211","16927","True","2026-04-06 03:16:36+00:00","0.0","0.0","988.8681640625","20.71597671508789","","","","","","",""
"2069","211","1","2","1","21","1508D526D36926000000233C7744506BA641D33144","2069","1775445717","3800.0","","","","","","","","211","17457","True","2026-04-06 03:21:57+00:00","0.0","0.0","988.9396362304688","20.802398681640625","","","","","","",""
"2071","211","1","2","1","21","17080528D36926000000F8427744490BA741D3EAF4","2071","1775446021","3800.0","","","","","","","","211","62698","True","2026-04-06 03:27:01+00:00","0.0","0.0","989.04638671875","20.880510330200195","","","","","","",""
"2074","211","1","2","1","21","1A084429D36925000000704A7744A719A841D37E5B","2074","1775446340","3700.0","","","","","","","","211","23422","True","2026-04-06 03:32:20+00:00","0.0","0.0","989.1630859375","21.01252555847168","","","","","","",""
"2077","211","1","2","1","21","1D08932AD36925000000085677448150A941D342AC","2077","1775446675","3700.0","","","","","","","","211","44098","True","2026-04-06 03:37:55+00:00","0.0","0.0","989.34423828125","21.164308547973633","","","","","","",""
"2079","211","1","2","1","21","1F08D22BD36925000000936177445273AB41D36EB2","2079","1775446994","3700.0","","","","","","","","211","45678","True","2026-04-06 03:43:14+00:00","0.0","0.0","989.5245971679688","21.43130874633789","","","","","","",""
"2082","211","1","2","1","21","22080B2DD36926000000B36B77446F8CAD41D34108","2082","1775447307","3800.0","","","","","","","","211","2113","True","2026-04-06 03:48:27+00:00","0.0","0.0","989.6828002929688","21.693571090698242","","","","","","",""
"2084","211","1","2","1","21","2408472ED369250000005A737744938DAF41D3B97D","2084","1775447623","3700.0","","","","","","","","211","32185","True","2026-04-06 03:53:43+00:00","0.0","0.0","989.8023681640625","21.944128036499023","","","","","","",""
"2087","211","1","2","1","21","27088B2FD36925000000387B7744FA81B141D3616D","2087","1775447947","3700.0","","","","","","","","211","28001","True","2026-04-06 03:59:07+00:00","0.0","0.0","989.92529296875","22.188465118408203","","","","","","",""
"2090","211","1","2","1","21","2A08B430D3692600000085807744DEB4B141D3E8B6","2090","1775448244","3800.0","","","","","","","","211","46824","True","2026-04-06 04:04:04+00:00","0.0","0.0","990.0081176757812","22.213314056396484","","","","","","",""
"2092","211","1","2","1","21","2C080132D36925000000CB8877441E60B241D32B66","2092","1775448577","3700.0","","","","","","","","211","26155","True","2026-04-06 04:09:37+00:00","0.0","0.0","990.1373901367188","22.296932220458984","","","","","","",""
"2095","211","1","2","1","21","2F085033D36925000000339B77442D7DB541D33247","2095","1775448912","3700.0","","","","","","","","211","18226","True","2026-04-06 04:15:12+00:00","0.0","0.0","990.4249877929688","22.686120986938477","","","","","","",""
"2098","211","1","2","1","21","32088334D3692600000052A877444CB2B741D34856","2098","1775449219","3800.0","","","","","","","","211","22088","True","2026-04-06 04:20:19+00:00","0.0","0.0","990.6300048828125","22.962059020996094","","","","","","",""
"2100","211","1","2","1","21","3408C435D3692500000083B477448C9FBA41D3F7D4","2100","1775449540","3700.0","","","","","","","","211","54519","True","2026-04-06 04:25:40+00:00","0.0","0.0","990.8204956054688","23.327903747558594","","","","","","",""
"2103","211","1","2","1","21","3708FA36D3692500000050BC7744119CBD41D35210","2103","1775449850","3700.0","","","","","","","","211","4178","True","2026-04-06 04:30:50+00:00","0.0","0.0","990.9423828125","23.701204299926758","","","","","","",""
"2105","211","1","2","1","21","39083538D369260000007DC57744BE2CC141D3AA04","2105","1775450165","3800.0","","","","","","","","211","1194","True","2026-04-06 04:36:05+00:00","0.0","0.0","991.0857543945312","24.146846771240234","","","","","","",""
"2108","211","1","2","1","21","3C087D39D36925000000C0CD774484F5C441D3A2FB","2108","1775450493","3700.0","","","","","","","","211","64418","True","2026-04-06 04:41:33+00:00","0.0","0.0","991.21484375","24.61988067626953","","","","","","",""
"2110","211","1","2","1","21","3E08BA3AD3692500000042D177449281C841D3BE24","2110","1775450810","3700.0","","","","","","","","211","9406","True","2026-04-06 04:46:50+00:00","0.0","0.0","991.2696533203125","25.06326675415039","","","","","","",""
"2113","211","1","2","1","21","4108023CD3692600000018CE774495EDCC41D334EF","2113","1775451138","3800.0","","","","","","","","211","61236","True","2026-04-06 04:52:18+00:00","0.0","0.0","991.22021484375","25.61600685119629","","","","","","",""
"2116","211","1","2","1","21","44083D3DD36926000000FDC87744FE68CF41D3337B","2116","1775451453","3800.0","","","","","","","","211","31539","True","2026-04-06 04:57:33+00:00","0.0","0.0","991.1404418945312","25.926265716552734","","","","","","",""
"2118","211","1","2","1","21","46087A3ED3692500000060C777446A50D241D34796","2118","1775451770","3700.0","","","","","","","","211","38471","True","2026-04-06 05:02:50+00:00","0.0","0.0","991.115234375","26.289264678955078","","","","","","",""
"2121","211","1","2","1","21","4908C73FD3692500000000C777445B45D541D3DBEE","2121","1775452103","3700.0","","","","","","","","211","61147","True","2026-04-06 05:08:23+00:00","0.0","0.0","991.109375","26.658864974975586","","","","","","",""
"2123","211","1","2","1","21","4B080841D36925000000D6C8774452CBD741D3DF8E","2123","1775452424","3700.0","","","","","","","","211","36575","True","2026-04-06 05:13:44+00:00","0.0","0.0","991.1380615234375","26.97427749633789","","","","","","",""
"2126","211","1","2","1","21","4E085042D36925000000B6C97744301ADB41D3F858","2126","1775452752","3700.0","","","","","","","","211","22776","True","2026-04-06 05:19:12+00:00","0.0","0.0","991.1517333984375","27.387786865234375","","","","","","",""
"2129","211","1","2","1","21","51088A43D36925000000AAC57744F5E8DC41D37A4A","2129","1775453066","3700.0","","","","","","","","211","19066","True","2026-04-06 05:24:26+00:00","0.0","0.0","991.0885009765625","27.61374855041504","","","","","","",""
"2131","211","1","2","1","21","5308DB44D3692500000070BE7744EB49DF41D3D3CC","2131","1775453403","3700.0","","","","","","","","211","52435","True","2026-04-06 05:30:03+00:00","0.0","0.0","990.9755859375","27.91109275817871","","","","","","",""
"2134","211","1","2","1","21","56081B46D36925000000FABD7744B878E141D3F075","2134","1775453723","3700.0","","","","","","","","211","30192","True","2026-04-06 05:35:23+00:00","0.0","0.0","990.9683837890625","28.183944702148438","","","","","","",""
"2137","211","1","2","1","21","59086647D3692500000078BD7744324CE441D3CBE9","2137","1775454054","3700.0","","","","","","","","211","59851","True","2026-04-06 05:40:54+00:00","0.0","0.0","990.96044921875","28.53720474243164","","","","","","",""
"2139","211","1","2","1","21","5B08A048D369250000002BBA7744C378E641D38A2D","2139","1775454368","3700.0","","","","","","","","211","11658","True","2026-04-06 05:46:08+00:00","0.0","0.0","990.9088745117188","28.8089656829834","","","","","","",""
"2142","211","1","2","1","21","5E08E249D3692500000088B47744F0AEE841D3D297","2142","1775454690","3700.0","","","","","","","","211","38866","True","2026-04-06 05:51:30+00:00","0.0","0.0","990.82080078125","29.085418701171875","","","","","","",""
"2144","211","1","2","1","21","6008144BD3692500000033B377445DF5EA41D368BD","2144","1775454996","3700.0","","","","","","","","211","48488","True","2026-04-06 05:56:36+00:00","0.0","0.0","990.7999877929688","29.36980628967285","","","","","","",""
"2147","211","1","2","1","21","6308524CD3692500000052B7774418AFED41D3EB0B","2147","1775455314","3700.0","","","","","","","","211","3051","True","2026-04-06 06:01:54+00:00","0.0","0.0","990.8643798828125","29.710494995117188","","","","","","",""
"2149","211","1","2","1","21","65087C4DD3692500000082B477444A99EF41D3D0D1","2149","1775455612","3700.0","","","","","","","","211","53712","True","2026-04-06 06:06:52+00:00","0.0","0.0","990.8204345703125","29.949848175048828","","","","","","",""
"2152","211","1","2","1","21","6808AC4ED36925000000F5A477446328F141D3A5F1","2152","1775455916","3700.0","","","","","","","","211","61861","True","2026-04-06 06:11:56+00:00","0.0","0.0","990.5774536132812","30.14472007751465","","","","","","",""
"2154","211","1","2","1","21","6A08DE4FD3692500000076977744A8A2F041D3E6CF","2154","1775456222","3700.0","","","","","","","","211","53222","True","2026-04-06 06:17:02+00:00","0.0","0.0","990.3665771484375","30.079421997070312","","","","","","",""
"2157","211","1","2","1","21","6D082C51D36925000000B8977744B097F141D3F1BE","2157","1775456556","3700.0","","","","","","","","211","48881","True","2026-04-06 06:22:36+00:00","0.0","0.0","990.37060546875","30.199066162109375","","","","","","",""
"2160","211","1","2","1","21","70087152D369250000003BA877442BA2F241D3C1DC","2160","1775456881","3700.0","","","","","","","","211","56513","True","2026-04-06 06:28:01+00:00","0.0","0.0","990.6286010742188","30.32918357849121","","","","","","",""
"2162","211","1","2","1","21","7208A453D36925000000CBAF7744FDA3F341D30F75","2162","1775457188","3700.0","","","","","","","","211","29967","True","2026-04-06 06:33:08+00:00","0.0","0.0","990.7467651367188","30.4550724029541","","","","","","",""
"2165","211","1","2","1","21","7508EB54D3692500000083B077445B8FF541D35815","2165","1775457515","3700.0","","","","","","","","211","5464","True","2026-04-06 06:38:35+00:00","0.0","0.0","990.7579956054688","30.694997787475586","","","","","","",""
"2167","211","1","2","1","21","77081D56D3692500000042AE77440A7FF641D3FEE0","2167","1775457821","3700.0","","","","","","","","211","57598","True","2026-04-06 06:43:41+00:00","0.0","0.0","990.7227783203125","30.812030792236328","","","","","","",""
"2170","211","1","2","1","21","7A086457D36925000000A8B07744E679F841D30404","2170","1775458148","3700.0","","","","","","","","211","1028","True","2026-04-06 06:49:08+00:00","0.0","0.0","990.76025390625","31.059520721435547","","","","","","",""
"2173","211","1","2","1","21","7D089E58D36925000000A6B17744F5CFF941D38E74","2173","1775458462","3700.0","","","","","","","","211","29838","True","2026-04-06 06:54:22+00:00","0.0","0.0","990.7757568359375","31.22654151916504","","","","","","",""
"2175","211","1","2","1","21","7F08D559D3692500000078AF7744CA3FFB41D3FA45","2175","1775458773","3700.0","","","","","","","","211","17914","True","2026-04-06 06:59:33+00:00","0.0","0.0","990.74169921875","31.406147003173828","","","","","","",""
"2178","211","1","2","1","21","8208275BD3692500000053A07744655DFC41D30E8F","2178","1775459111","3700.0","","","","","","","","211","36622","True","2026-04-06 07:05:11+00:00","0.0","0.0","990.5050659179688","31.545602798461914","","","","","","",""
"2180","211","1","2","1","21","8408575CD369250000007A9677445E5CFD41D3345B","2180","1775459415","3700.0","","","","","","","","211","23348","True","2026-04-06 07:10:15+00:00","0.0","0.0","990.3511962890625","31.670101165771484","","","","","","",""
"2183","211","1","2","1","21","8708945DD36925000000CE937744E34AFE41D3F1CD","2183","1775459732","3700.0","","","","","","","","211","52721","True","2026-04-06 07:15:32+00:00","0.0","0.0","990.3094482421875","31.78656578063965","","","","","","",""
"2186","211","1","2","1","21","8A08F15ED36925000000A39D774498DBFF41D38B7A","2186","1775460081","3700.0","","","","","","","","211","31371","True","2026-04-06 07:21:21+00:00","0.0","0.0","990.4630737304688","31.982223510742188","","","","","","",""
"2188","211","1","2","1","21","8C082260D3692500000092997744C48D0042D347CB","2188","1775460386","3700.0","","","","","","","","211","52039","True","2026-04-06 07:26:26+00:00","0.0","0.0","990.3995361328125","32.13844299316406","","","","","","",""
"2191","211","1","2","1","21","8F086261D369250000003385774433F00042D37895","2191","1775460706","3700.0","","","","","","","","211","38264","True","2026-04-06 07:31:46+00:00","0.0","0.0","990.0812377929688","32.23456954956055","","","","","","",""
"2193","211","1","2","1","21","91089862D369250000007A6F77441D020142D3C4CB","2193","1775461016","3700.0","","","","","","","","211","52164","True","2026-04-06 07:36:56+00:00","0.0","0.0","989.7418212890625","32.2520637512207","","","","","","",""
"2196","211","1","2","1","21","9408D763D369250000006A6F77446D030142D39640","2196","1775461335","3700.0","","","","","","","","211","16534","True","2026-04-06 07:42:15+00:00","0.0","0.0","989.7408447265625","32.25334548950195","","","","","","",""
"2199","211","1","2","1","21","97082265D36925000000786A774400300142D3FC59","2199","1775461666","3700.0","","","","","","","","211","23036","True","2026-04-06 07:47:46+00:00","0.0","0.0","989.66357421875","32.296875","","","","","","",""
"2201","211","1","2","1","21","99085666D369250000000674774462A90142D3BECF","2201","1775461974","3700.0","","","","","","","","211","53182","True","2026-04-06 07:52:54+00:00","0.0","0.0","989.8128662109375","32.41541290283203","","","","","","",""
"2204","211","1","2","1","21","9C089567D36925000000C6707744B8FD0142D33069","2204","1775462293","3700.0","","","","","","","","211","26928","True","2026-04-06 07:58:13+00:00","0.0","0.0","989.7620849609375","32.497772216796875","","","","","","",""
"2206","211","1","2","1","21","9E08D568D369250000008E7077449A600242D36958","2206","1775462613","3700.0","","","","","","","","211","22633","True","2026-04-06 08:03:33+00:00","0.0","0.0","989.7586669921875","32.594337463378906","","","","","","",""
"2209","211","1","2","1","21","A108236AD36925000000486D7744E54C0342D385CC","2209","1775462947","3700.0","","","","","","","","211","52357","True","2026-04-06 08:09:07+00:00","0.0","0.0","989.70751953125","32.82509231567383","","","","","","",""
"2212","211","1","2","1","21","A4085E6BD36925000000FB6977443A670342D30F6E","2212","1775463262","3700.0","","","","","","","","211","28175","True","2026-04-06 08:14:22+00:00","0.0","0.0","989.6559448242188","32.850807189941406","","","","","","",""
"2214","211","1","2","1","21","A608A46CD36925000000966A774444840342D32F05","2214","1775463588","3700.0","","","","","","","","211","1327","True","2026-04-06 08:19:48+00:00","0.0","0.0","989.6654052734375","32.87916564941406","","","","","","",""
"2217","211","1","2","1","21","A908D46DD36925000000366F774436090442D3F635","2217","1775463892","3700.0","","","","","","","","211","13814","True","2026-04-06 08:24:52+00:00","0.0","0.0","989.7376708984375","33.008995056152344","","","","","","",""
"2219","211","1","2","1","21","AB080B6FD369250000004D787744496B0442D33A23","2219","1775464203","3700.0","","","","","","","","211","9018","True","2026-04-06 08:30:03+00:00","0.0","0.0","989.8796997070312","33.10477066040039","","","","","","",""
"2222","211","1","2","1","21","AE084F70D3692500000036767744CE5E0542D34F07","2222","1775464527","3700.0","","","","","","","","211","1871","True","2026-04-06 08:35:27+00:00","0.0","0.0","989.8470458984375","33.34258270263672","","","","","","",""
"2224","211","1","2","1","21","B0087871D36925000000835E7744DDE90542D31FA8","2224","1775464824","3700.0","","","","","","","","211","43039","True","2026-04-06 08:40:24+00:00","0.0","0.0","989.4767456054688","33.4783821105957","","","","","","",""
"2227","211","1","2","1","21","B308BE72D36925000000384B7744C2E00542D3C770","2227","1775465150","3700.0","","","","","","","","211","28871","True","2026-04-06 08:45:50+00:00","0.0","0.0","989.17529296875","33.46949005126953","","","","","","",""
"2230","211","1","2","1","21","B608FD73D36925000000B348774449CE0542D3862F","2230","1775465469","3700.0","","","","","","","","211","12166","True","2026-04-06 08:51:09+00:00","0.0","0.0","989.1359252929688","33.45145034790039","","","","","","",""
"2232","211","1","2","1","21","B8084275D36925000000C24A774432220642D31910","2232","1775465794","3700.0","","","","","","","","211","4121","True","2026-04-06 08:56:34+00:00","0.0","0.0","989.1680908203125","33.53339385986328","","","","","","",""
"2235","211","1","2","1","21","BB088776D36925000000ED547744B8920642D39058","2235","1775466119","3700.0","","","","","","","","211","22672","True","2026-04-06 09:01:59+00:00","0.0","0.0","989.3269653320312","33.643280029296875","","","","","","",""
"2238","211","1","2","1","21","BE08D777D36925000000CE6477440B890742D3B13E","2238","1775466455","3700.0","","","","","","","","211","16049","True","2026-04-06 09:07:35+00:00","0.0","0.0","989.5750732421875","33.88383102416992","","","","","","",""
"2240","211","1","2","1","21","C0080D79D3692500000078607744A5500842D327B6","2240","1775466765","3700.0","","","","","","","","211","46631","True","2026-04-06 09:12:45+00:00","0.0","0.0","989.50732421875","34.07875442504883","","","","","","",""
"2243","211","1","2","1","21","C3085C7AD36925000000D65F7744C23D0942D3C687","2243","1775467100","3700.0","","","","","","","","211","34758","True","2026-04-06 09:18:20+00:00","0.0","0.0","989.4974365234375","34.31031036376953","","","","","","",""
"2246","211","1","2","1","21","C608937BD369250000002A9D7744ED4C0A42D302E1","2246","1775467411","3700.0","","","","","","","","211","57602","True","2026-04-06 09:23:31+00:00","0.0","0.0","990.4556884765625","34.57512283325195","","","","","","",""
"2248","211","1","2","1","21","C808E37CD3692500000012597844C3661542D32703","2248","1775467747","3700.0","","","","","","","","211","807","True","2026-04-06 09:29:07+00:00","0.0","0.0","993.3917236328125","37.3503532409668","","","","","","",""
"2251","211","1","2","1","21","CB08197ED36925000000B511794419502842D3D339","2251","1775468057","3700.0","","","","","","","","211","14803","True","2026-04-06 09:34:17+00:00","0.0","0.0","996.2766723632812","42.07822036743164","","","","","","",""
"2253","211","1","2","1","21","CD08577FD3692500000072FE784431753442D3651F","2253","1775468375","3700.0","","","","","","","","211","8037","True","2026-04-06 09:39:35+00:00","0.0","0.0","995.9757080078125","45.114444732666016","","","","","","",""
"2256","211","1","2","1","21","D008A680D36925000000556F7744BD872D42D3C216","2256","1775468710","3700.0","","","","","","","","211","5826","True","2026-04-06 09:45:10+00:00","0.0","0.0","989.7395629882812","43.3825569152832","","","","","","",""
"2259","211","1","2","1","21","D308F781D36925000000C8597644EA2C2342D386EB","2259","1775469047","3700.0","","","","","","","","211","60294","True","2026-04-06 09:50:47+00:00","0.0","0.0","985.40283203125","40.793861389160156","","","","","","",""
"2261","211","1","2","1","21","D5083283D369250000000B357644B3411D42D317C6","2261","1775469362","3700.0","","","","","","","","211","50711","True","2026-04-06 09:56:02+00:00","0.0","0.0","984.8287963867188","39.31415939331055","","","","","","",""
"2264","211","1","2","1","21","D8087584D3692500000035587644853C1942D3ED98","2264","1775469685","3700.0","","","","","","","","211","39149","True","2026-04-06 10:01:25+00:00","0.0","0.0","985.3782348632812","38.30910110473633","","","","","","",""
"2267","211","1","2","1","21","DB08B785D36925000000C5927644A6971542D32B02","2267","1775470007","3700.0","","","","","","","","211","555","True","2026-04-06 10:06:47+00:00","0.0","0.0","986.2932739257812","37.398094177246094","","","","","","",""
"2269","211","1","2","1","21","DD08F786D3692500000026A176444E661342D360F0","2269","1775470327","3700.0","","","","","","","","211","61536","True","2026-04-06 10:12:07+00:00","0.0","0.0","986.5179443359375","36.84990692138672","","","","","","",""
"2272","211","1","2","1","21","E0084E88D36925000000A3A0764480D11042D36FB8","2272","1775470670","3700.0","","","","","","","","211","47215","True","2026-04-06 10:17:50+00:00","0.0","0.0","986.5099487304688","36.20458984375","","","","","","",""
"2274","211","1","2","1","21","E2088889D3692500000016B47644B0D20F42D3D1A0","2274","1775470984","3700.0","","","","","","","","211","41169","True","2026-04-06 10:23:04+00:00","0.0","0.0","986.8138427734375","35.95574951171875","","","","","","",""
"2277","211","1","2","1","21","E508C98AD369250000003DCB7644E3E00E42D3BDDD","2277","1775471305","3700.0","","","","","","","","211","56765","True","2026-04-06 10:28:25+00:00","0.0","0.0","987.1755981445312","35.7196159362793","","","","","","",""
"2280","211","1","2","1","21","E808138CD36925000000B0FB764444ED0D42D3DAA1","2280","1775471635","3700.0","","","","","","","","211","41434","True","2026-04-06 10:33:55+00:00","0.0","0.0","987.9326171875","35.48170471191406","","","","","","",""
"2282","211","1","2","1","21","EA08528DD369250000009D1E7744ADFC0D42D34D4A","2282","1775471954","3700.0","","","","","","","","211","19021","True","2026-04-06 10:39:14+00:00","0.0","0.0","988.4783325195312","35.49675369262695","","","","","","",""
"2285","211","1","2","1","21","ED088F8ED36925000000523C7744A5AB0E42D3F229","2285","1775472271","3700.0","","","","","","","","211","10738","True","2026-04-06 10:44:31+00:00","0.0","0.0","988.9425048828125","35.66762161254883","","","","","","",""
"2287","211","1","2","1","21","EF08C98FD36925000000F8457744822D1042D3F1E4","2287","1775472585","3700.0","","","","","","","","211","58609","True","2026-04-06 10:49:45+00:00","0.0","0.0","989.09326171875","36.04444122314453","","","","","","",""
"2290","211","1","2","1","21","F2080C91D369250000001B457744EE581142D3E4CA","2290","1775472908","3700.0","","","","","","","","211","51940","True","2026-04-06 10:55:08+00:00","0.0","0.0","989.0797729492188","36.33684539794922","","","","","","",""
"2292","211","1","2","1","21","F4084892D369250000002D1F774450421142D32D9B","2292","1775473224","3700.0","","","","","","","","211","39725","True","2026-04-06 11:00:24+00:00","0.0","0.0","988.4871215820312","36.31475830078125","","","","","","",""
"2295","211","1","2","1","21","F7089893D36925000000D3F4764445541042D3EE82","2295","1775473560","3700.0","","","","","","","","211","33518","True","2026-04-06 11:06:00+00:00","0.0","0.0","987.8253784179688","36.08229446411133","","","","","","",""
"2297","211","1","2","1","21","F908B994D3692500000025F97644FEAF0F42D3EB86","2297","1775473849","3700.0","","","","","","","","211","34539","True","2026-04-06 11:10:49+00:00","0.0","0.0","987.8928833007812","35.92186737060547","","","","","","",""
"2300","211","1","2","1","21","FC08F995D369250000001322774443091042D3939B","2300","1775474169","3700.0","","","","","","","","211","39827","True","2026-04-06 11:16:09+00:00","0.0","0.0","988.5324096679688","36.0090446472168","","","","","","",""
"2303","211","1","2","1","21","FF084F97D3692500000092437744F10E1242D3B7D2","2303","1775474511","3700.0","","","","","","","","211","53943","True","2026-04-06 11:21:51+00:00","0.0","0.0","989.0557861328125","36.514591217041016","","","","","","",""
"2305","211","1","2","1","21","01098298D36925000000CA877744F8611542D3BAF1","2305","1775474818","3700.0","","","","","","","","211","61882","True","2026-04-06 11:26:58+00:00","0.0","0.0","990.1217041015625","37.345672607421875","","","","","","",""
"2308","211","1","2","1","21","0409D599D36925000000F6E177443A571B42D31EF0","2308","1775475157","3700.0","","","","","","","","211","61470","True","2026-04-06 11:32:37+00:00","0.0","0.0","991.5306396484375","38.835182189941406","","","","","","",""
"2311","211","1","2","1","21","07091A9BD3692500000080E177446C462142D356F9","2311","1775475482","3700.0","","","","","","","","211","63830","True","2026-04-06 11:38:02+00:00","0.0","0.0","991.5234375","40.31877136230469","","","","","","",""
"2313","211","1","2","1","21","09095C9CD36925000000E3E17744DF3A2642D3E562","2313","1775475804","3700.0","","","","","","","","211","25317","True","2026-04-06 11:43:24+00:00","0.0","0.0","991.5294799804688","41.557491302490234","","","","","","",""
"2316","211","1","2","1","21","0C09A39DD36925000000A6427844CB793042D3CF66","2316","1775476131","3700.0","","","","","","","","211","26319","True","2026-04-06 11:48:51+00:00","0.0","0.0","993.0413818359375","44.11893844604492","","","","","","",""
"2318","211","1","2","1","21","0E09E39ED36925000000F6067944D6F03B42D3FCEC","2318","1775476451","3700.0","","","","","","","","211","60668","True","2026-04-06 11:54:11+00:00","0.0","0.0","996.1087646484375","46.985191345214844","","","","","","",""
"2321","211","1","2","1","21","110924A0D36925000000ADAD794498E04742D3D608","2321","1775476772","3700.0","","","","","","","","211","2262","True","2026-04-06 11:59:32+00:00","0.0","0.0","998.7136840820312","49.969329833984375","","","","","","",""
"2324","211","1","2","1","21","140965A1D36925000000B08D7944B5D05242D30585","2324","1775477093","3700.0","","","","","","","","211","34053","True","2026-04-06 12:04:53+00:00","0.0","0.0","998.2138671875","52.70381546020508","","","","","","",""
"2326","211","1","2","1","21","1609BAA2D3692500000013D77844A8AC5842D3319A","2326","1775477434","3700.0","","","","","","","","211","39473","True","2026-04-06 12:10:34+00:00","0.0","0.0","995.3605346679688","54.168609619140625","","","","","","",""
"2329","211","1","2","1","21","1909F7A3D369250000002E907844C6395C42D3DDDF","2329","1775477751","3700.0","","","","","","","","211","57309","True","2026-04-06 12:15:51+00:00","0.0","0.0","994.2528076171875","55.056419372558594","","","","","","",""
"2331","211","1","2","1","21","1B0930A5D36925000000E83F784400215F42D31A95","2331","1775478064","3700.0","","","","","","","","211","38170","True","2026-04-06 12:21:04+00:00","0.0","0.0","992.99853515625","55.7822265625","","","","","","",""
"2334","211","1","2","1","21","1E097FA6D36925000000CDC677443BCD6042D3EDEA","2334","1775478399","3700.0","","","","","","","","211","60141","True","2026-04-06 12:26:39+00:00","0.0","0.0","991.1062622070312","56.20042037963867","","","","","","",""
"2337","211","1","2","1","21","2109AEA7D369250000003077774498216042D35A87","2337","1775478702","3700.0","","","","","","","","211","34650","True","2026-04-06 12:31:42+00:00","0.0","0.0","989.8623046875","56.032806396484375","","","","","","",""
"2339","211","1","2","1","21","2309EAA8D36925000000C04F774480D25E42D3FEF9","2339","1775479018","3700.0","","","","","","","","211","63998","True","2026-04-06 12:36:58+00:00","0.0","0.0","989.24609375","55.70556640625","","","","","","",""
"2342","211","1","2","1","21","26092CAAD36925000000EA2A7644A85B5742D3934A","2342","1775479340","3700.0","","","","","","","","211","19091","True","2026-04-06 12:42:20+00:00","0.0","0.0","984.6705322265625","53.839508056640625","","","","","","",""
"2344","211","1","2","1","21","280968ABD36925000000FAC17444D0024942D30BF9","2344","1775479656","3700.0","","","","","","","","211","63755","True","2026-04-06 12:47:36+00:00","0.0","0.0","979.0308837890625","50.25274658203125","","","","","","",""
"2347","211","1","2","1","21","2B099FACD36925000000D2777444F6BE3942D37A2D","2347","1775479967","3700.0","","","","","","","","211","11642","True","2026-04-06 12:52:47+00:00","0.0","0.0","977.8721923828125","46.436485290527344","","","","","","",""
