time,water-temperature,dive-depth,dive-max-depth,dive-mean-depth,dive-duration,profile_tstep_s,is_consecutive
2022-01-17 03:29:50.316000+00:00,2771.0,"[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.3,16.0,15.0,False
2022-01-17 03:32:07.316000+00:00,2777.0,"[0.2, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.1999999999999999,50.0,15.0,True
2022-01-17 03:38:52.315000+00:00,2784.0,"[0.2, 0.2, 0.2, 0.3, 0.4, 0.3, 0.5, 0.3, 0.3, 0.3, 0.4, 0.3, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.2928571428571428,397.0,30.0,False
2022-01-17 03:49:25.313000+00:00,2811.0,"[0.3, 0.5, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.3333333333333333,38.0,15.0,False
2022-01-17 04:10:19.310000+00:00,2776.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,5.0,15.0,False
2022-01-17 04:14:46.309000+00:00,2791.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,1.0,15.0,False
2022-01-17 04:49:57.303000+00:00,2792.0,"[0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.1999999999999999,33.0,15.0,False
2022-01-17 05:08:13.300000+00:00,2836.0,"[0.4, 0.4, 0.5, 0.8, 0.9, 1.2, 0.8, 0.9, 0.8, 0.8, 0.8, 0.6, 0.5, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2,0.6785714285714286,196.0,15.0,False
2022-01-17 05:24:05.297000+00:00,2857.0,"[0.3, 0.3, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.2333333333333333,127.0,15.0,False
2022-01-17 05:28:20.297000+00:00,2860.0,"[0.4, 0.3, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.2090909090909091,163.0,15.0,True
2022-01-17 05:29:09.297000+00:00,2861.0,"[0.3, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.2666666666666666,42.0,15.0,True
2022-01-17 05:29:22.296000+00:00,2862.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,5.0,15.0,True
2022-01-17 05:43:49.294000+00:00,2818.0,"[8.1, 18.5, 19.2, 19.2, 19.2, 19.3, 19.3, 19.3, 19.3, 19.3, 18.6, 17.7, 17.9, 17.4, 16.9, 16.6, 16.5, 14.1, 4.9, 0.3]",19.3,16.08,859.0,45.0,True
2022-01-17 05:44:11.294000+00:00,2746.0,"[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.3,9.0,15.0,True
2022-01-17 05:44:30.294000+00:00,2747.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,10.0,15.0,False
2022-01-17 05:49:51.293000+00:00,2781.0,"[0.3, 0.4, 0.4, 0.6, 1.3, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3,0.5833333333333334,91.0,15.0,True
2022-01-17 05:50:22.293000+00:00,2791.0,"[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.4,17.0,15.0,False
2022-01-17 06:11:47.290000+00:00,2763.0,"[0.5, 0.5, 0.7, 0.6, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7,0.5199999999999999,75.0,15.0,False
2022-01-17 06:12:35.289000+00:00,2776.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,7.0,15.0,False
2022-01-17 06:42:53.284000+00:00,2783.0,"[0.4, 0.3, 0.4, 0.4, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.3166666666666667,76.0,15.0,True
2022-01-17 06:43:11.285000+00:00,2792.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,10.0,15.0,False
2022-01-17 07:09:27.280000+00:00,2780.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,2.0,15.0,False
2022-01-17 07:10:02.280000+00:00,2787.0,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.15,17.0,15.0,False
2022-01-17 07:13:22.279000+00:00,2812.0,"[0.2, 0.3, 0.2, 0.3, 0.3, 0.4, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.2571428571428572,95.0,15.0,True
2022-01-17 07:14:38.279000+00:00,2827.0,"[0.6, 0.6, 0.3, 0.4, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6,0.4399999999999999,69.0,15.0,False
2022-01-17 07:23:56.278000+00:00,2872.0,"[0.4, 0.4, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.35,53.0,15.0,False
2022-01-17 07:37:12.275000+00:00,2889.0,"[0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.3,18.0,15.0,True
2022-01-17 07:55:25.272000+00:00,2885.0,"[10.7, 14.9, 14.5, 14.0, 13.3, 13.2, 14.3, 14.1, 12.7, 12.7, 12.5, 12.2, 12.5, 12.1, 12.8, 12.8, 11.7, 3.9, 0.0, 0.0]",14.9,12.494444444444444,1050.0,60.0,False
2022-01-17 08:14:32.269000+00:00,2891.0,"[10.5, 14.7, 13.1, 12.2, 12.2, 12.4, 12.4, 12.1, 12.1, 11.8, 12.3, 12.1, 10.8, 10.5, 8.1, 1.1, 0.0, 0.0, 0.0, 0.0]",14.7,11.15,910.0,60.0,True
2022-01-17 08:15:04.269000+00:00,2859.0,"[0.5, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.45,25.0,15.0,True
2022-01-17 08:16:08.751000+00:00,2864.0,"[0.4, 0.5, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.35,58.0,15.0,False
2022-01-17 08:20:17.268000+00:00,2886.0,"[1.1, 1.4, 0.8, 0.6, 1.3, 1.1, 0.5, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.4,0.8625,106.0,15.0,True
2022-01-17 08:20:43.268000+00:00,2893.0,"[0.7, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7,0.4499999999999999,19.0,15.0,False
2022-01-17 08:48:21.263000+00:00,2891.0,"[7.0, 8.1, 8.4, 8.7, 8.8, 8.8, 8.9, 9.1, 9.3, 8.9, 8.0, 7.7, 7.6, 8.8, 9.5, 9.6, 9.7, 9.5, 3.0, 0.0]",9.7,8.389473684210525,844.0,45.0,False
2022-01-17 08:49:38.263000+00:00,2877.0,"[0.5, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.4,30.0,15.0,True
2022-01-17 08:49:51.263000+00:00,2879.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,4.0,15.0,True
2022-01-17 08:50:13.263000+00:00,2883.0,"[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.3,11.0,15.0,False
2022-01-17 09:15:09.258000+00:00,2895.0,"[3.3, 5.5, 6.2, 5.8, 9.3, 12.4, 12.4, 12.5, 12.5, 12.5, 12.5, 11.7, 6.4, 4.0, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0]",12.5,8.580000000000002,444.0,30.0,False
2022-01-17 09:39:03.255000+00:00,2853.0,"[0.3, 0.3, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.3299999999999999,139.0,15.0,True
2022-01-17 09:40:38.254000+00:00,2867.0,"[0.5, 0.4, 0.4, 0.3, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.3666666666666667,88.0,15.0,True
2022-01-17 09:41:28.254000+00:00,2879.0,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.15,24.0,15.0,True
2022-01-17 10:02:19.250000+00:00,2881.0,"[12.0, 15.9, 17.3, 18.0, 15.4, 16.5, 17.3, 16.6, 14.4, 11.4, 9.2, 10.3, 9.4, 9.0, 9.3, 7.1, 0.9, 0.0, 0.0, 0.0]",18.0,12.352941176470589,1206.0,75.0,True
2022-01-17 10:03:32.250000+00:00,2836.0,"[0.6, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6,0.6,26.0,15.0,False
2022-01-17 12:28:10.225000+00:00,2972.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,4.0,15.0,True
2022-01-17 12:30:04.225000+00:00,2970.0,"[1.2, 1.6, 1.9, 1.6, 1.4, 1.2, 0.6, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9,1.2,107.0,15.0,True
2022-01-17 12:39:49.224000+00:00,2939.0,"[3.9, 5.5, 5.6, 5.6, 5.6, 5.7, 5.8, 5.8, 6.0, 7.5, 8.2, 7.2, 4.5, 6.4, 5.7, 6.2, 6.9, 6.1, 2.1, 0.0]",8.2,5.8052631578947365,554.0,30.0,True
2022-01-17 12:52:31.221000+00:00,2890.0,"[5.0, 7.3, 7.3, 7.7, 8.1, 8.2, 7.9, 7.7, 8.0, 7.8, 7.8, 7.6, 6.8, 6.6, 6.6, 3.1, 0.0, 0.0, 0.0, 0.0]",8.2,7.09375,708.0,45.0,True
2022-01-17 13:07:11.219000+00:00,2867.0,"[5.2, 6.5, 6.7, 6.9, 7.3, 7.3, 7.2, 6.9, 6.7, 6.7, 6.6, 6.6, 6.4, 6.7, 6.8, 6.8, 7.2, 5.9, 0.8, 0.0]",7.3,6.378947368421054,815.0,45.0,True
2022-01-17 13:22:13.216000+00:00,2860.0,"[6.4, 7.7, 7.8, 7.8, 7.9, 7.8, 7.0, 6.8, 7.9, 8.2, 7.8, 7.3, 6.8, 7.1, 6.9, 6.6, 6.3, 6.2, 1.8, 0.0]",8.2,6.9526315789473685,828.0,45.0,True
2022-01-17 13:34:20.214000+00:00,2871.0,"[5.8, 7.5, 7.7, 7.3, 7.1, 7.1, 7.2, 7.2, 7.8, 8.2, 9.1, 8.5, 8.0, 7.9, 3.3, 0.0, 0.0, 0.0, 0.0, 0.0]",9.1,7.313333333333333,668.0,45.0,False
2022-01-17 13:35:48.214000+00:00,2860.0,"[0.5, 1.3, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3,0.6000000000000001,53.0,15.0,True
2022-01-17 13:36:01.214000+00:00,2861.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,6.0,15.0,True
2022-01-17 13:56:46.211000+00:00,2878.0,"[9.8, 13.0, 12.2, 12.3, 12.0, 12.0, 11.5, 10.9, 11.7, 12.5, 12.5, 12.6, 12.5, 12.5, 12.6, 11.3, 2.6, 0.0, 0.0, 0.0]",13.0,11.441176470588236,1214.0,75.0,True
2022-01-17 13:59:52.210000+00:00,2862.0,"[0.3, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6,0.4499999999999999,27.0,15.0,True
2022-01-17 14:14:50.208000+00:00,2881.0,"[8.3, 10.7, 10.7, 10.3, 9.9, 9.0, 8.9, 9.8, 9.5, 9.2, 9.3, 8.6, 8.2, 8.4, 8.3, 8.2, 8.0, 7.7, 7.6, 4.0]",10.7,8.73,885.0,45.0,True
2022-01-17 14:27:40.206000+00:00,2867.0,"[6.6, 8.0, 8.1, 7.7, 7.7, 7.6, 7.5, 7.7, 7.7, 7.6, 7.6, 7.5, 7.5, 7.9, 7.6, 4.1, 0.0, 0.0, 0.0, 0.0]",8.1,7.399999999999999,712.0,45.0,True
2022-01-17 14:41:18.203000+00:00,2866.0,"[5.9, 7.1, 7.0, 7.0, 7.1, 7.1, 7.7, 8.0, 7.9, 7.6, 7.5, 7.6, 7.6, 7.6, 7.7, 8.2, 3.8, 0.0, 0.0, 0.0]",8.2,7.199999999999999,755.0,45.0,False
2022-01-17 15:18:39.197000+00:00,2859.0,"[3.1, 5.1, 5.2, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.2, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 3.3, 0.0]",5.3,5.047368421052632,1380.0,75.0,True
2022-01-17 15:42:08.193000+00:00,2860.0,"[4.5, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.2, 5.2, 5.2, 5.3, 5.3, 4.1, 0.0, 0.0]",5.3,5.172222222222221,1341.0,75.0,True
2022-01-17 16:05:36.189000+00:00,2860.0,"[4.2, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 5.2, 5.3, 4.5, 0.0, 0.0]",5.3,5.183333333333334,1349.0,75.0,True
2022-01-17 16:29:14.185000+00:00,2858.0,"[4.0, 5.2, 5.3, 5.2, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.3, 4.6, 0.1, 0.0]",5.3,4.9,1351.0,75.0,True
2022-01-17 16:54:25.181000+00:00,2856.0,"[4.5, 5.3, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 1.1]",5.3,5.044999999999999,1442.0,75.0,True
2022-01-17 17:20:24.176000+00:00,2851.0,"[4.3, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 5.3, 4.3]",5.3,5.194999999999999,1485.0,75.0,True
2022-01-17 17:43:49.173000+00:00,2845.0,"[4.2, 5.4, 5.3, 5.3, 5.4, 5.3, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 4.1, 0.0, 0.0]",5.4,5.2444444444444445,1334.0,75.0,True
2022-01-17 18:07:19.169000+00:00,2844.0,"[3.6, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.5, 3.8, 0.0, 0.0]",5.5,5.216666666666667,1337.0,75.0,True
2022-01-17 18:30:37.165000+00:00,2844.0,"[3.5, 5.4, 5.4, 5.4, 5.4, 5.5, 5.4, 5.4, 5.4, 5.4, 5.5, 5.5, 5.4, 5.5, 5.5, 5.5, 5.5, 4.1, 0.0, 0.0]",5.5,5.26111111111111,1330.0,75.0,True
2022-01-17 18:54:36.161000+00:00,2843.0,"[4.2, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.5, 5.4, 5.4, 5.4, 5.4, 5.4, 5.5, 5.5, 5.5, 5.5, 5.3, 1.7, 0.0]",5.5,5.163157894736842,1363.0,75.0,True
2022-01-17 19:19:59.156000+00:00,2842.0,"[4.7, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 1.9]",5.5,5.28,1445.0,75.0,True
2022-01-17 19:44:35.152000+00:00,2842.0,"[4.8, 5.5, 5.5, 5.6, 5.6, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.5, 3.8, 0.0]",5.6,5.41578947368421,1413.0,75.0,False
2022-01-17 20:36:10.144000+00:00,2838.0,"[5.1, 5.6, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 4.2]",5.6,5.499999999999999,1491.0,75.0,True
2022-01-17 21:01:39.140000+00:00,2836.0,"[4.1, 5.6, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.6, 5.6, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.6, 3.4]",5.7,5.47,1455.0,75.0,True
2022-01-17 21:28:00.135000+00:00,2834.0,"[5.1, 5.7, 5.7, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 4.3, 0.0, 0.0, 0.0]",5.7,5.570588235294117,1508.0,90.0,True
2022-01-17 21:52:42.131000+00:00,2832.0,"[3.6, 5.6, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 3.6, 0.0]",5.7,5.473684210526316,1411.0,75.0,True
2022-01-17 22:20:42.127000+00:00,2813.0,"[4.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 4.6, 0.0, 0.0]",5.7,5.583333333333333,1613.0,90.0,True
2022-01-17 22:46:37.123000+00:00,2803.0,"[3.9, 5.7, 5.7, 5.7, 5.7, 5.8, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 4.3]",5.8,5.545,1481.0,75.0,True
2022-01-17 23:13:13.119000+00:00,2807.0,"[4.9, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.6, 5.6, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 4.8, 0.0, 0.0, 0.0]",5.7,5.588235294117647,1527.0,90.0,True
2022-01-17 23:39:49.115000+00:00,2812.0,"[4.9, 5.7, 5.7, 5.7, 5.7, 5.7, 5.7, 5.6, 5.7, 5.6, 5.6, 5.7, 5.7, 5.6, 5.7, 5.6, 4.8, 0.0, 0.0, 0.0]",5.7,5.570588235294117,1527.0,90.0,True
2022-01-18 00:09:40.110000+00:00,2814.0,"[4.8, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.5, 1.4]",5.6,5.345,1721.0,90.0,True
2022-01-18 00:35:55.106000+00:00,2810.0,"[5.0, 5.7, 5.7, 5.7, 5.7, 5.6, 5.6, 5.6, 5.6, 5.6, 5.7, 5.7, 5.6, 5.6, 5.6, 5.6, 4.1, 0.0, 0.0, 0.0]",5.7,5.511764705882352,1506.0,90.0,True
2022-01-18 01:01:44.102000+00:00,2803.0,"[4.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.6, 5.6, 4.1]",5.6,5.424999999999999,1481.0,75.0,True
2022-01-18 01:28:11.097000+00:00,2802.0,"[4.9, 5.5, 5.5, 5.5, 5.5, 5.5, 5.6, 5.5, 5.5, 5.5, 5.5, 5.6, 5.6, 5.5, 5.5, 5.5, 3.9, 0.0, 0.0, 0.0]",5.6,5.388235294117648,1517.0,90.0,True
2022-01-18 01:32:05.097000+00:00,2800.0,"[2.9, 4.7, 5.5, 5.7, 5.4, 5.1, 4.4, 3.0, 1.5, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.7,3.84,142.0,15.0,True
2022-01-18 01:40:09.095000+00:00,2813.0,"[5.7, 7.8, 8.2, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.4, 6.9, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0]",9.6,8.0875,465.0,30.0,True
2022-01-18 01:40:46.095000+00:00,2801.0,"[0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.25,28.0,15.0,False
2022-01-18 01:49:19.094000+00:00,2803.0,"[0.4, 0.6, 0.5, 0.2, 0.3, 0.2, 0.6, 0.3, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6,0.3076923076923077,188.0,15.0,True
2022-01-18 01:53:31.093000+00:00,2817.0,"[4.4, 8.3, 10.9, 12.3, 12.3, 12.5, 12.3, 11.4, 10.5, 9.8, 8.7, 6.9, 5.4, 4.2, 2.3, 0.4, 0.0, 0.0, 0.0, 0.0]",12.5,8.287500000000001,232.0,15.0,False
2022-01-18 02:00:48.092000+00:00,2804.0,"[0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.2249999999999999,56.0,15.0,False
2022-01-18 02:37:38.086000+00:00,2806.0,"[0.5, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.4,26.0,15.0,False
2022-01-18 02:41:44.646000+00:00,2808.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,10.0,15.0,False
2022-01-18 03:06:48.081000+00:00,2807.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,6.0,15.0,False
2022-01-18 03:09:27.642000+00:00,2810.0,"[0.4, 0.4, 0.3, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.32,71.0,15.0,False
2022-01-18 03:15:25.641000+00:00,2816.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,7.0,15.0,False
2022-01-18 04:14:54.070000+00:00,2812.0,"[0.6, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6,0.55,28.0,15.0,True
2022-01-18 04:15:19.070000+00:00,2815.0,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.15,17.0,15.0,True
