index,salt-9gpl-freq-131khz,salt-13gpl-freq-131khz,salt-17gpl-freq-131khz,salt-21gpl-freq-131khz,salt-24gpl-freq-131khz,salt-28gpl-freq-131khz,salt-32gpl-freq-131khz,salt-36gpl-freq-131khz,salt-40gpl-freq-131khz
3087,639,624,608,608,575,608,575,608,575
3088,639,636,614,614,609,608,608,543,575
3089,504,511,511,511,511,511,511,448,511
3090,384,387,399,399,415,412,448,384,448
3091,255,255,319,319,352,352,384,384,384
3092,319,319,384,384,384,384,384,449,384
3093,543,512,512,512,512,512,512,608,512
3094,768,704,639,639,639,639,632,639,632
3095,768,768,704,704,704,671,671,632,639
3096,625,639,624,624,624,608,608,511,608
3097,496,504,511,504,508,504,511,496,511
3098,512,483,496,483,483,496,504,527,496
3099,563,543,543,527,527,540,540,543,527
3100,543,543,543,543,540,543,540,511,542
3101,504,511,508,508,508,510,504,496,508
3102,497,486,487,496,496,496,483,527,496
3103,608,563,543,543,543,543,543,575,543
3104,704,639,632,627,626,624,614,608,608
3105,632,632,608,608,608,608,608,560,575
3106,511,543,543,543,543,543,543,497,543
3107,448,463,480,480,480,480,480,448,480
3108,384,391,415,415,415,415,448,448,448
3109,415,414,448,448,448,448,448,512,448
3110,575,527,527,526,527,527,519,575,518
3111,768,639,639,639,639,637,624,639,624
3112,826,776,768,713,713,712,704,704,704
3113,768,768,708,704,704,704,671,575,639
3114,487,511,511,511,511,511,511,415,511
3115,255,319,352,384,384,384,384,384,385
3116,255,255,319,384,384,384,384,448,384
3117,512,512,512,512,512,512,512,563,512
3118,671,634,608,608,608,608,575,624,575
3119,712,671,639,639,639,639,632,632,624
3120,704,671,639,639,639,639,639,608,632
3121,614,612,608,575,575,575,575,543,575
3122,511,511,511,527,527,511,527,480,527
3123,387,448,448,448,448,448,451,399,455
3124,255,352,384,384,384,384,384,387,391
3125,384,384,384,385,391,391,391,512,399
3126,575,515,512,512,519,513,512,608,512
3127,772,704,639,639,639,639,639,704,638
3128,831,792,768,768,768,768,768,704,704
3129,776,768,768,708,704,704,704,639,704
3130,639,639,639,636,632,627,632,543,624
3131,480,511,511,511,511,511,511,448,511
3132,255,384,387,384,385,387,391,384,399
3133,255,255,319,319,319,319,352,391,384
3134,449,399,415,415,448,448,448,543,448
3135,768,632,575,608,608,608,608,704,575
3136,896,799,768,768,768,768,768,768,768
3137,768,768,768,712,704,704,704,608,704
3138,511,575,575,574,568,568,568,480,568
3139,319,399,448,415,415,415,415,384,448
3140,255,255,319,319,319,319,352,384,384
3141,384,352,384,384,384,384,385,512,391
3142,638,543,540,543,543,543,543,639,537
3143,824,768,704,708,704,704,704,704,639
3144,768,768,768,705,704,704,704,636,704
3145,608,636,627,608,608,608,608,511,608
3146,415,480,496,480,480,480,480,399,487
3147,255,352,384,384,384,384,384,391,391
3148,387,384,391,399,399,399,399,512,415
3149,543,515,512,519,515,515,524,575,512
3150,639,624,575,575,575,575,575,624,575
3151,704,639,639,636,636,634,636,624,624
3152,632,636,624,608,608,608,608,560,575
3153,511,543,543,543,543,543,542,487,543
3154,448,455,480,463,480,463,463,412,480
3155,384,384,387,391,391,391,391,415,399
3156,448,412,415,448,448,448,448,512,448
3157,575,542,527,540,537,536,543,575,527
3158,639,632,611,611,608,575,608,611,575
3159,639,639,624,624,624,608,610,575,608
3160,611,608,575,575,575,575,575,568,575
3161,575,575,575,575,574,568,568,568,572
3162,614,575,575,575,575,574,572,575,574
3163,636,608,608,608,575,575,575,575,575
3164,638,624,612,608,575,575,575,575,575
3165,611,608,575,575,575,575,575,575,575
3166,627,608,575,575,575,575,575,575,575
3167,575,575,575,575,575,575,575,511,574
3168,480,510,504,511,511,511,508,448,510
3169,399,415,448,448,448,448,448,455,448
3170,512,463,480,480,480,480,480,543,480
3171,632,575,575,572,568,575,572,614,568
3172,639,639,632,624,611,624,614,608,609
3173,612,624,608,575,575,575,575,543,575
3174,543,543,543,543,543,543,543,527,543
3175,543,527,540,536,536,527,527,568,527
3176,639,575,575,575,575,575,575,624,575
3177,671,639,639,636,632,632,624,575,624
3178,575,575,575,575,575,574,572,511,568
3179,480,504,496,499,499,496,496,455,496
3180,399,448,448,448,449,448,448,448,449
3181,399,414,415,448,448,448,448,480,448
3182,527,512,512,512,512,512,512,569,512
3183,639,608,608,575,575,575,575,632,575
3184,704,639,639,639,639,639,636,608,632
3185,575,614,608,575,575,575,575,511,575
3186,463,497,496,497,496,496,496,448,496
3187,384,391,391,414,415,415,415,387,415
3188,319,384,384,384,384,387,387,448,391
3189,512,448,448,448,448,448,451,543,451
3190,639,608,611,608,575,575,575,704,575
3191,820,768,768,768,768,704,704,704,704
3192,768,768,712,704,704,704,671,575,671
3193,511,511,511,511,511,511,511,480,511
3194,448,449,448,451,463,455,455,451,455
3195,448,448,448,451,455,455,455,480,455
3196,480,480,480,483,480,480,483,527,487
3197,575,543,543,560,543,543,543,575,543
3198,637,624,608,608,575,575,575,575,575
3199,575,575,572,572,572,568,563,543,563
3200,543,543,542,540,543,543,540,526,527
3201,527,527,511,511,526,526,511,524,515
3202,543,527,527,526,527,527,527,519,527
3203,508,511,511,511,511,511,511,504,511
3204,483,496,496,504,496,496,497,487,504
3205,451,480,480,480,480,480,480,463,480
3206,448,448,448,451,455,455,455,487,455
3207,536,512,512,512,512,512,512,568,512
3208,639,575,575,575,575,575,575,624,575
3209,704,639,639,637,632,639,632,609,624
3210,608,624,608,575,575,575,575,511,575
3211,480,511,510,504,510,504,508,448,504
3212,352,399,415,415,448,415,415,384,415
3213,319,384,384,384,384,384,384,448,385
3214,512,448,449,455,455,455,463,568,463
3215,639,575,575,575,575,575,575,639,575
3216,776,768,704,704,639,671,671,639,639
3217,639,671,639,639,639,639,639,543,632
3218,487,511,511,511,511,511,511,448,511
3219,319,387,399,399,415,399,399,384,415
3220,255,255,319,352,384,384,384,391,384
3221,415,384,399,412,412,415,415,527,415
3222,639,575,568,575,563,572,575,704,568
3223,831,768,768,768,708,768,768,768,704
3224,831,828,788,776,768,768,768,671,768
3225,639,671,639,639,639,639,632,481,625
3226,384,448,448,448,448,448,448,352,448
3227,255,255,319,319,319,319,319,384,352
3228,415,384,391,412,414,399,415,543,415
3229,639,575,575,575,575,575,575,704,575
3230,831,780,768,768,768,768,768,770,768
3231,896,831,799,794,780,768,776,768,768
3232,712,768,705,704,671,704,671,511,639
3233,399,483,480,480,480,496,480,319,481
3234,224,255,255,255,255,319,255,319,319
3235,319,255,319,319,319,384,384,512,384
3236,575,515,527,527,519,515,527,639,515
3237,768,704,704,671,639,639,639,704,639
3238,768,768,716,704,704,671,704,639,671
3239,639,639,639,637,632,632,624,568,624
3240,561,568,543,543,543,543,543,540,543
3241,575,543,543,543,543,543,543,568,543
3242,608,575,575,575,572,575,574,543,568
3243,511,543,543,543,543,543,543,496,543
3244,449,480,480,480,480,480,480,480,481
3245,512,480,481,481,487,483,487,542,496
3246,575,543,560,543,543,543,543,575,543
3247,624,575,575,575,575,575,575,575,575
3248,639,624,609,608,575,608,608,575,575
3249,575,575,575,575,575,575,575,543,572
3250,527,543,536,540,540,527,527,496,540
3251,448,480,480,480,483,480,480,448,487
3252,384,399,415,448,448,448,448,448,448
3253,448,415,448,448,448,448,448,515,448
3254,575,543,543,527,537,543,543,632,527
3255,768,704,639,639,639,639,639,708,639
3256,831,797,768,768,768,768,768,768,768
3257,768,768,768,768,712,704,704,575,704
3258,508,511,511,511,511,511,511,415,511
3259,319,384,385,399,399,391,391,384,415
3260,255,255,319,384,384,384,384,391,384
3261,387,384,391,399,399,412,415,512,414
3262,575,540,527,519,527,527,527,638,518
3263,792,768,704,671,671,639,639,768,639
3264,831,799,768,768,768,768,768,704,768
3265,768,768,704,704,704,671,671,560,639
3266,455,511,511,511,511,511,511,399,511
3267,255,319,384,384,384,384,384,319,387
3268,227,255,255,255,318,319,319,384,319
3269,384,319,384,384,384,384,384,512,384
3270,624,543,537,543,543,542,543,639,527
3271,820,768,704,704,704,704,704,768,639
3272,831,816,768,768,768,768,768,639,768
3273,636,639,639,639,639,632,632,508,632
3274,391,451,480,463,463,480,480,384,480
3275,240,255,319,319,319,352,384,352,384
3276,255,255,319,319,352,384,384,448,384
3277,512,448,448,448,451,448,451,543,451
3278,639,608,575,575,575,575,575,632,575
3279,705,704,639,639,639,632,639,627,632
3280,639,639,632,632,624,611,624,560,609
3281,504,511,511,511,511,511,511,480,511
3282,415,448,455,451,455,455,455,448,463
3283,384,399,415,415,415,448,448,451,448
3284,463,451,455,455,463,463,463,512,480
3285,543,527,519,519,524,519,524,540,519
3286,563,543,543,543,543,542,543,542,542
3287,575,543,543,543,543,543,543,572,543
3288,639,611,608,575,575,575,575,624,575
3289,704,639,639,639,639,639,632,608,624
3290,624,624,608,608,575,608,575,543,575
3291,511,543,511,511,542,511,542,504,543
3292,455,480,480,481,481,483,486,455,496
3293,399,415,448,448,448,448,448,449,449
3294,451,448,448,451,451,451,455,519,455
3295,628,572,563,543,560,561,560,627,543
3296,768,704,639,639,639,639,639,639,639
3297,768,768,704,704,704,704,671,624,639
3298,511,608,575,575,575,575,575,483,575
3299,384,448,448,448,448,448,448,387,455
3300,255,255,352,384,384,384,384,384,384
3301,316,255,352,384,384,384,384,448,384
3302,543,512,512,512,512,512,512,608,512
3303,768,671,639,639,639,639,639,671,639
3304,782,768,712,704,704,704,704,639,704
3305,704,704,639,639,639,639,639,608,639
3306,572,608,575,575,575,575,575,504,575
3307,384,449,451,463,455,451,455,391,455
3308,255,319,384,384,384,384,384,384,384
3309,255,255,319,319,319,319,352,399,352
3310,448,399,415,415,415,448,448,515,448
3311,608,543,543,543,543,560,560,624,543
3312,768,639,639,639,639,639,639,671,639
3313,768,768,704,671,671,671,671,608,639
3314,511,575,575,575,572,568,568,455,568
3315,319,399,412,448,415,414,415,384,415
3316,231,255,255,319,319,319,319,319,319
3317,255,255,319,319,352,352,384,455,384
3318,543,512,512,512,512,512,512,638,512
3319,780,712,704,639,688,671,671,768,639
3320,831,824,769,768,768,768,768,704,768
3321,639,704,639,639,639,639,639,511,639
3322,448,483,480,497,483,480,481,384,483
3323,255,255,319,384,352,352,352,319,384
3324,240,252,255,255,255,255,316,399,319
3325,512,415,448,448,448,448,448,575,448
3326,768,639,632,614,624,624,632,712,624
3327,831,792,768,768,768,768,768,768,768
3328,768,768,768,768,768,704,704,575,704
3329,480,511,511,511,511,511,511,384,511
3330,224,255,319,319,319,319,319,255,352
3331,195,224,255,255,255,255,255,352,255
3332,319,318,352,352,384,384,384,448,384
3333,512,449,455,455,463,463,512,575,480
3334,704,632,611,624,608,608,624,704,608
3335,798,768,704,768,704,704,704,704,671
3336,768,768,704,712,704,671,704,633,671
3337,608,639,624,624,624,608,608,487,608
3338,384,448,448,448,455,448,448,352,448
3339,199,255,255,255,319,319,319,255,319
3340,224,240,255,255,255,255,255,384,316
3341,448,384,399,399,412,415,415,543,415
3342,639,575,575,575,572,575,575,671,575
3343,792,768,704,708,704,704,704,708,671
3344,768,768,768,768,704,704,704,608,704
3345,511,575,569,568,568,563,560,415,560
3346,255,384,384,384,391,387,385,255,391
3347,192,248,255,255,255,255,255,318,255
3348,255,255,312,319,319,319,319,512,352
3349,575,512,512,512,513,515,519,639,515
3350,824,768,768,712,704,704,704,768,704
3351,829,799,776,768,768,768,768,671,768
3352,639,704,639,639,639,639,639,511,639
3353,480,511,510,504,508,508,508,463,504
3354,480,480,480,480,480,480,480,512,480
3355,543,527,527,519,527,524,526,543,519
3356,568,560,543,543,543,543,543,543,543
3357,537,543,540,540,540,540,542,527,540
3358,540,527,526,527,527,527,527,563,527
3359,634,575,575,575,575,575,575,624,575
3360,704,639,639,639,639,632,632,614,632
3361,632,636,624,608,608,608,608,560,608
3362,511,560,543,543,543,543,543,504,511
3363,451,483,483,483,483,496,487,449,481
3364,399,448,448,448,448,448,448,448,448
3365,448,448,448,449,451,451,455,519,455
3366,575,543,543,543,543,542,543,624,543
3367,768,639,639,639,639,639,639,704,639
3368,824,768,768,768,768,768,768,707,704
3369,768,768,768,705,704,704,704,575,704
3370,511,575,511,511,511,511,511,448,511
3371,352,391,399,399,399,415,414,384,415
3372,255,319,384,384,384,384,384,399,384
3373,391,384,399,399,415,414,415,512,415
3374,575,543,543,543,543,540,543,639,543
3375,768,704,639,639,639,639,639,704,639
3376,768,768,704,704,704,704,704,632,671
3377,608,639,624,608,608,608,608,480,575
3378,384,448,448,448,448,448,448,385,448
3379,319,384,384,384,384,387,385,448,387
3380,448,448,448,448,448,451,451,527,449
3381,575,543,543,543,543,543,543,608,543
3382,671,638,625,624,632,624,624,638,614
3383,704,671,639,639,639,639,639,636,639
3384,704,639,639,639,639,638,636,624,632
3385,704,639,639,639,634,633,632,614,624
3386,632,638,624,610,608,608,608,511,575
3387,480,511,511,510,508,508,510,455,508
3388,399,448,448,448,448,448,448,448,448
3389,399,415,448,448,448,448,448,463,448
3390,480,455,463,480,480,480,480,527,480
3391,624,568,563,560,568,560,563,624,560
3392,708,639,639,639,639,639,639,632,632
3393,639,639,632,625,624,624,624,575,608
3394,575,575,575,575,575,575,575,540,574
3395,510,527,511,511,511,511,511,504,511
3396,480,496,496,496,497,496,496,487,499
3397,451,480,480,480,480,480,481,463,483
3398,448,448,448,449,455,451,462,481,463
3399,524,512,512,512,512,512,512,543,512
3400,628,575,575,572,574,572,575,624,568
3401,704,639,639,636,632,632,632,614,624
3402,627,636,610,608,608,608,608,543,608
3403,504,511,511,511,511,511,511,463,511
3404,384,415,448,448,448,448,448,415,449
3405,384,391,414,415,415,415,448,448,448
3406,448,448,448,449,451,455,455,512,455
3407,575,540,536,527,536,536,540,574,527
3408,626,575,575,575,575,575,575,575,574
3409,624,608,575,575,575,575,575,543,575
3410,511,543,543,543,543,543,543,508,543
3411,480,496,496,497,499,497,499,480,504
3412,448,455,463,480,480,480,480,455,480
3413,448,448,448,455,455,455,462,480,462
3414,512,481,483,486,512,512,512,560,487
3415,671,614,575,575,575,575,575,639,575
3416,776,768,704,704,671,671,671,639,639
3417,704,704,639,639,639,639,639,572,639
3418,511,511,543,511,511,511,511,487,511
3419,462,480,480,481,481,480,481,496,487
3420,496,483,496,512,496,496,512,512,512
3421,527,512,513,515,515,515,519,543,512
3422,608,572,568,568,568,563,568,575,543
3423,626,608,608,575,575,575,575,561,575
3424,560,568,560,543,543,543,543,536,543
3425,543,543,540,536,537,527,536,527,536
3426,542,540,527,527,527,527,527,543,527
3427,568,543,543,543,543,543,543,543,543
3428,536,543,543,543,543,540,542,497,540
3429,455,480,481,480,483,483,483,480,487
3430,512,480,483,480,487,487,496,519,487
3431,568,536,540,527,540,536,540,575,527
3432,639,624,608,575,608,575,575,608,575
3433,624,624,608,575,608,575,575,560,575
3434,511,561,543,543,543,543,543,496,543
3435,448,463,480,480,480,480,480,448,480
3436,414,448,448,448,448,448,448,455,448
3437,448,448,448,451,455,455,463,512,463
3438,543,518,515,519,519,519,526,543,518
3439,575,575,569,570,568,568,568,572,560
3440,609,575,575,575,575,575,575,575,572
3441,575,575,575,575,575,574,575,511,572
3442,463,508,511,504,508,504,508,448,508
3443,384,399,448,415,448,448,448,399,448
3444,319,384,384,384,391,391,399,448,399
3445,451,415,448,448,448,448,455,515,451
3446,575,543,536,543,542,540,543,608,540
3447,704,639,624,633,624,624,624,624,608
3448,639,639,632,632,624,624,614,575,611
3449,560,575,575,568,568,563,560,504,560
3450,448,455,480,480,480,480,480,448,481
3451,391,415,448,448,448,448,448,448,448
3452,448,448,448,448,449,449,451,512,451
3453,527,512,512,512,512,512,512,543,512
3454,575,568,543,560,543,543,543,568,543
3455,608,575,574,575,572,572,572,575,568
3456,575,575,575,575,575,575,574,536,575
3457,480,511,511,508,511,511,511,448,511
3458,384,399,448,415,448,448,448,415,448
3459,384,391,412,415,415,415,448,448,448
3460,412,415,448,448,448,448,448,480,448
3461,512,480,480,480,480,480,483,512,481
3462,536,526,519,519,519,513,519,543,519
3463,575,575,568,560,543,543,543,575,560
3464,632,624,608,575,575,575,575,575,575
3465,575,575,575,575,575,575,575,504,575
3466,399,455,463,463,480,480,480,385,480
3467,255,316,319,352,384,384,384,384,384
3468,318,319,352,384,384,384,384,415,384
3469,448,414,415,448,448,448,448,512,448
3470,575,543,540,527,540,527,527,608,536
3471,671,639,639,632,632,624,624,608,624
3472,608,632,624,608,608,575,575,511,608
3473,463,497,504,504,499,499,504,451,504
3474,387,414,448,448,448,448,448,415,448
3475,352,384,384,391,391,399,399,415,399
3476,399,391,412,415,415,415,448,480,448
3477,512,480,480,512,512,512,480,513,483
3478,543,527,527,524,527,524,527,575,527
3479,639,624,612,575,608,575,575,632,575
3480,704,671,639,639,639,638,639,634,632
3481,671,639,639,639,639,632,636,575,624
3482,511,560,543,560,543,543,543,451,543
3483,352,391,399,448,415,415,448,391,448
3484,384,384,384,387,391,391,399,455,399
3485,512,455,512,480,512,480,512,543,512
3486,624,575,575,561,572,560,569,624,561
3487,768,671,639,639,639,639,639,639,636
3488,705,704,639,639,639,639,639,608,639
3489,608,624,608,608,575,575,575,511,575
3490,448,480,480,496,480,481,483,448,483
3491,384,384,399,415,414,415,415,415,415
3492,384,384,391,399,399,399,414,448,415
3493,448,415,448,448,448,448,448,519,448
3494,624,561,543,543,543,543,543,624,543
3495,768,704,639,639,639,639,639,639,639
3496,768,768,704,671,671,671,671,624,639
3497,575,624,608,608,575,575,575,508,575
3498,415,463,480,483,480,480,480,412,480
3499,255,384,384,384,384,384,385,387,391
3500,384,384,384,384,391,391,391,451,399
3501,512,451,455,455,480,480,480,540,480
3502,633,575,568,560,568,569,575,624,561
3503,705,639,639,639,638,639,639,608,632
3504,575,624,575,575,575,575,575,504,575
3505,414,463,463,480,480,480,480,415,480
3506,319,384,391,399,399,399,399,391,414
3507,319,384,384,384,384,384,385,415,391
3508,415,399,415,415,448,448,448,512,448
3509,527,512,512,512,512,512,515,543,512
3510,575,561,543,543,543,543,561,575,543
3511,671,632,609,608,608,608,611,626,575
3512,704,639,639,639,634,626,632,624,624
3513,639,639,632,624,624,608,609,543,608
3514,497,511,511,511,511,511,511,463,511
3515,387,448,448,448,451,449,448,399,448
3516,352,384,384,387,399,399,399,415,399
3517,415,412,415,448,448,448,448,512,448
3518,527,512,512,512,512,512,512,560,512
3519,639,575,575,575,575,574,575,624,575
3520,671,639,639,634,624,624,627,575,624
3521,511,575,572,575,568,572,568,480,560
3522,385,448,448,451,451,455,449,414,451
3523,319,384,387,391,399,399,399,391,399
3524,352,384,384,385,391,391,391,448,399
3525,448,415,448,448,448,448,448,515,448
3526,575,543,542,540,542,527,543,572,540
3527,575,575,575,575,575,569,575,543,568
3528,543,543,542,543,543,543,542,511,536
3529,496,508,508,511,511,511,510,480,508
3530,399,448,448,455,455,455,455,448,455
3531,385,399,415,415,448,448,448,451,448
3532,455,448,451,455,455,455,463,512,463
3533,542,527,519,519,519,515,524,515,519
3534,487,508,504,508,511,508,508,455,510
3535,415,448,448,448,455,451,451,448,455
3536,415,415,448,448,448,448,448,480,448
3537,512,480,483,481,481,481,487,512,512
3538,511,512,518,513,512,512,519,483,515
3539,415,455,463,480,480,480,480,448,480
3540,384,384,399,409,415,415,415,399,415
3541,384,384,385,391,399,399,399,463,412
3542,515,512,512,512,512,512,512,568,512
3543,639,608,575,575,575,575,575,632,575
3544,768,704,639,639,639,639,639,624,639
3545,627,639,624,624,608,608,608,511,608
3546,480,511,511,511,511,511,511,448,511
3547,384,399,412,415,448,448,415,399,448
3548,384,384,391,399,414,415,415,448,415
3549,448,448,448,449,449,449,455,515,451
3550,575,537,540,543,527,527,540,575,527
3551,627,575,575,575,575,575,575,575,575
3552,611,575,575,575,575,575,575,561,575
3553,568,572,560,560,560,543,543,511,543
3554,463,508,504,504,508,510,504,448,508
3555,319,391,399,399,399,415,415,384,415
3556,255,255,319,319,352,384,384,384,384
3557,319,319,384,384,384,384,384,451,384
3558,542,512,512,512,512,512,512,575,512
3559,706,636,624,632,626,608,612,639,608
3560,768,768,704,704,704,639,639,639,639
3561,671,704,639,639,639,639,639,543,639
3562,448,511,511,504,504,511,508,391,511
3563,248,319,384,352,352,384,384,319,384
3564,248,255,255,316,319,319,319,385,319
3565,391,384,391,399,399,399,415,512,414
3566,512,463,512,512,512,512,512,515,512
3567,540,513,515,515,527,512,515,543,511
3568,568,560,543,543,543,543,543,543,542
3569,543,569,543,543,543,543,543,511,543
3570,480,511,510,504,504,508,508,448,508
3571,319,384,399,399,399,415,415,384,415
3572,255,255,319,352,352,384,384,384,384
3573,352,319,384,384,384,384,384,463,384
3574,543,512,512,512,512,512,512,575,512
3575,704,639,632,632,636,624,624,639,624
3576,768,768,704,671,671,639,639,639,639
3577,639,671,639,639,639,639,632,511,632
3578,415,487,496,487,487,504,496,384,496
3579,240,255,319,319,319,384,384,319,384
3580,255,255,255,319,319,319,319,384,352
3581,384,384,384,384,387,384,391,463,391
3582,527,512,512,512,512,512,512,569,512
3583,639,624,608,608,608,575,575,624,575
3584,639,639,639,639,636,624,624,561,625
3585,480,511,511,511,511,511,511,448,511
3586,255,384,384,384,384,391,391,384,391
3587,255,255,319,319,352,384,384,399,384
3588,415,399,415,415,415,415,448,512,448
3589,512,512,512,512,512,512,486,510,512
3590,515,510,519,513,519,508,512,512,511
3591,496,496,504,499,508,504,499,504,499
3592,515,512,512,499,512,512,512,527,512
3593,575,568,543,543,543,543,543,568,543
3594,575,575,572,568,569,572,568,511,563
3595,463,504,504,504,504,508,504,448,508
3596,255,384,384,385,387,391,391,319,399
3597,224,255,255,255,316,255,319,384,319
3598,384,319,384,384,384,384,385,512,385
3599,540,512,512,512,512,512,512,572,512
3600,639,626,624,611,608,575,575,636,575
3601,704,704,639,639,639,639,639,575,636
3602,511,575,572,572,568,572,560,480,568
3603,384,415,415,448,448,448,448,384,448
3604,255,255,319,319,352,384,384,384,384
3605,384,352,384,384,384,384,387,480,391
3606,527,512,512,512,512,512,512,560,512
3607,638,575,575,575,575,575,575,624,569
3608,708,639,639,639,639,639,632,639,624
3609,671,639,639,639,639,639,632,574,632
3610,511,563,543,543,543,543,543,497,543
3611,463,481,481,480,481,496,496,480,496
3612,449,463,480,463,480,480,480,480,480
3613,451,454,463,463,463,480,480,512,480
3614,543,519,519,519,519,515,519,568,513
3615,624,575,575,575,575,574,572,575,568
3616,575,575,575,574,575,569,563,568,560
3617,575,575,569,560,563,563,543,543,560
3618,543,543,543,543,543,543,542,536,543
3619,527,536,536,527,527,527,527,511,527
3620,480,497,504,508,504,504,504,463,504
3621,412,448,448,451,451,455,455,448,451
3622,448,415,448,448,448,448,448,512,448
3623,575,542,542,527,542,527,536,624,536
3624,768,671,639,639,639,639,639,639,639
3625,704,704,671,639,639,639,639,624,639
3626,611,627,608,608,608,608,575,511,575
3627,480,504,504,510,504,511,505,451,505
3628,399,415,448,448,448,448,448,448,448
3629,385,399,415,448,448,448,448,448,448
3630,415,412,448,448,448,448,448,512,448
3631,543,515,519,512,519,512,513,575,519
3632,639,636,624,608,608,608,608,639,608
3633,712,704,639,639,639,639,639,624,639
3634,608,624,608,608,575,575,575,511,575
3635,463,496,496,504,496,499,499,448,497
3636,352,384,391,414,399,414,415,384,415
3637,319,319,384,384,384,384,384,415,384
3638,448,415,448,448,448,448,448,543,448
3639,671,624,608,575,575,575,575,704,575
3640,824,778,768,768,768,768,708,705,706
3641,768,768,712,704,704,704,671,608,671
3642,575,608,575,575,575,575,575,487,575
3643,391,448,448,463,455,455,455,387,455
3644,255,319,384,384,384,384,384,399,384
3645,414,387,399,412,415,415,415,513,415
3646,575,543,543,536,543,540,543,608,543
3647,671,639,627,624,624,609,611,639,624
3648,704,671,639,639,639,636,639,639,638
3649,639,639,639,636,636,632,632,568,626
3650,496,511,511,511,511,511,511,448,511
3651,319,384,391,412,399,415,414,384,412
3652,248,255,319,319,319,384,352,352,352
3653,319,255,319,384,384,384,384,463,384
3654,572,512,512,512,512,512,512,636,512
3655,783,713,704,639,639,639,639,768,639
3656,831,799,768,768,768,768,768,688,768
3657,639,704,639,639,639,639,639,511,639
3658,415,480,483,496,483,496,496,384,487
3659,231,255,319,352,319,384,384,319,384
3660,255,255,316,319,319,352,352,399,352
3661,448,399,415,415,415,448,448,540,448
3662,639,575,575,572,572,563,563,636,572
3663,705,671,639,639,639,638,636,636,639
3664,639,639,639,632,624,624,624,575,624
3665,543,575,574,568,568,568,572,487,561
3666,384,448,448,449,451,455,463,384,455
3667,248,255,319,319,352,352,384,384,384
3668,352,319,384,384,384,384,384,512,384
3669,560,512,512,512,512,512,512,609,512
3670,768,639,639,639,636,632,624,639,632
3671,768,768,704,671,671,639,639,639,639
3672,768,716,704,671,639,639,639,632,639
3673,612,639,624,624,609,608,608,511,608
3674,448,481,487,496,496,496,497,448,496
3675,387,399,415,448,448,448,448,448,448
3676,415,415,448,448,448,448,448,480,449
3677,512,480,480,480,480,480,480,543,483
3678,624,575,568,568,543,543,560,614,560
3679,639,639,636,632,624,624,624,608,624
3680,624,624,608,608,575,575,608,568,575
3681,572,575,568,568,560,543,563,511,543
3682,511,511,511,511,511,511,511,512,511
3683,499,504,505,508,512,512,504,504,512
3684,480,483,487,496,487,496,487,463,496
3685,448,448,448,451,451,455,455,480,462
3686,512,481,483,512,483,483,512,540,496
3687,575,574,563,560,543,543,543,575,543
3688,639,639,632,624,624,611,614,608,609
3689,611,627,611,608,608,575,575,543,575
3690,511,511,511,511,511,527,527,480,527
3691,399,415,448,448,448,448,448,415,448
3692,387,387,399,415,415,415,415,448,415
3693,448,448,448,448,448,448,451,512,451
3694,543,527,527,527,527,524,526,561,527
3695,575,575,575,575,575,572,570,575,574
3696,608,608,575,575,575,575,575,574,575
3697,575,575,575,572,574,568,568,511,568
3698,455,480,496,487,496,487,496,448,496
3699,384,384,399,399,415,414,415,387,415
3700,319,352,384,384,384,384,387,448,387
3701,448,448,448,448,448,448,448,519,449
3702,575,543,543,543,543,543,540,608,543
3703,671,639,639,632,624,624,624,624,624
3704,639,639,632,624,624,624,614,568,609
3705,560,568,568,560,560,543,543,483,543
3706,448,451,455,463,480,463,480,448,480
3707,391,399,415,415,448,448,448,448,448
3708,415,415,448,448,448,448,448,487,448
3709,519,512,512,512,512,512,512,543,512
3710,575,560,543,543,543,543,543,568,543
3711,608,575,575,575,575,572,572,543,572
3712,543,543,543,543,543,543,543,511,543
3713,504,504,508,505,508,504,510,504,504
3714,497,496,499,496,504,499,504,504,499
3715,480,496,496,496,497,497,499,463,497
3716,384,415,448,448,448,448,448,399,448
3717,319,384,384,384,391,391,391,391,399
3718,384,384,384,384,391,391,391,455,399
3719,518,512,512,512,512,512,512,572,512
3720,639,624,575,575,575,575,575,639,575
3721,768,704,639,639,639,639,639,639,639
3722,671,671,639,639,639,639,639,543,636
3723,451,511,511,511,511,511,511,399,511
3724,255,319,384,384,384,384,384,352,384
3725,255,255,319,319,319,319,352,384,352
3726,352,352,384,384,384,384,385,451,391
3727,512,463,463,480,512,512,512,563,512
3728,639,624,575,575,575,575,575,608,575
3729,636,632,608,608,608,608,608,543,608
3730,511,511,511,511,511,511,511,483,511
3731,448,455,480,480,480,480,480,448,480
3732,384,387,414,415,415,448,415,391,415
3733,319,352,384,384,384,387,385,448,387
3734,512,448,448,448,449,448,451,542,455
3735,639,575,575,575,575,568,574,624,575
3736,768,704,639,639,639,639,639,639,639
3737,768,704,671,639,639,639,639,624,639
3738,611,632,624,608,608,608,608,511,608
3739,448,481,483,483,481,496,496,448,487
3740,399,414,415,448,448,448,448,451,448
3741,448,448,449,455,455,463,463,512,462
3742,515,512,512,512,512,512,512,543,512
3743,624,575,575,574,575,568,568,608,574
3744,639,639,626,611,612,608,608,608,608
3745,636,632,624,608,608,608,575,543,608
3746,510,511,511,511,511,511,540,480,511
